# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.235514 -----------------
#dely    BF    dB     BFVar
0.050  0.2262  0.0001  0.0034
0.150  0.2161  0.0001  0.0024
0.250  0.2107  0.0001  0.0030
0.350  0.2069  0.0001  0.0045
0.450  0.2023  0.0001  0.0030
0.550  0.1965  0.0001  0.0019
0.650  0.1845  0.0001  0.0028
0.750  0.1721  0.0001  0.0022
0.850  0.1566  0.0001  0.0023
0.950  0.1384  0.0001  0.0018
1.050  0.1180  0.0001  0.0018
1.150  0.0993  0.0001  0.0013
1.250  0.0777  0.0001  0.0015
1.350  0.0594  0.0001  0.0044
1.450  0.0436  0.0001  0.0010
1.550  0.0279  0.0001  0.0011
1.650  0.0145  0.0000  0.0005
1.750  0.0044  0.0000  0.0002
