# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0811784 -----------------
#dely    BF
0.050  0.1321  0.0057
0.150  0.1374  0.0064
0.250  0.1088  0.0052
0.350  0.1053  0.0053
0.450  0.0791  0.0042
0.550  0.0788  0.0048
0.650  0.0497  0.0033
0.750  0.0519  0.0037
0.850  0.0310  0.0027
0.950  0.0114  0.0011
1.050  0.0107  0.0013
1.150  0.0084  0.0013
1.250  0.0063  0.0012
1.350  0.0008  0.0002
1.450 -0.0000 -0.0000
1.550  0.0001  0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
