0.256 1.54092 1.71407 2.45348 1.48023 1.75956 1.78961 1.5289 0.758067 0.743508 1.36014 2.78302 2.41632 1.49413 1.30043 1.3845 2.26129 1.14816 1.39776 2.26883 1.44845 1.12322 1.25612 1.65139 1.46269 1.62833 1.47573 2.65223 2.20778 1.95673 1.01852 1.94907 1.43153 1.09281 1.39334 1.5737 2.15583 0.527104 1.65086 2.00275 2.00877 
0.272 1.53543 1.68926 2.43267 1.47027 1.75757 1.77798 1.49441 0.736718 0.740613 1.34246 2.73155 2.39515 1.48736 1.2825 1.39193 2.24338 1.14741 1.38761 2.24186 1.43706 1.11542 1.24438 1.66393 1.44886 1.6271 1.46552 2.64539 2.18371 1.95258 1.01363 1.93899 1.41701 1.09155 1.38694 1.58277 2.13531 0.528101 1.63869 1.96942 1.97892 
0.288 1.52963 1.663 2.40929 1.45975 1.75547 1.7657 1.45611 0.714311 0.73755 1.324 2.67525 2.37286 1.48022 1.26351 1.39694 2.22453 1.14659 1.37686 2.21278 1.425 1.10723 1.23191 1.67519 1.43426 1.62578 1.45456 2.6348 2.15843 1.94819 1.00824 1.92694 1.40174 1.09019 1.38002 1.59102 2.11373 0.529136 1.62582 1.9346 1.94767 
0.304 1.52353 1.63533 2.38329 1.44867 1.75324 1.75277 1.41426 0.690888 0.734322 1.30481 2.61437 2.34948 1.47274 1.24351 1.39934 2.20477 1.14569 1.36552 2.18162 1.41227 1.09867 1.21873 1.68493 1.41892 1.62438 1.44285 2.62028 2.13199 1.94356 1.00231 1.91283 1.38575 1.08875 1.37258 1.5983 2.09112 0.530204 1.61225 1.89834 1.91509 
0.32 1.51713 1.60628 2.35469 1.43704 1.7509 1.73921 1.36919 0.66649 0.73093 1.28493 2.54923 2.32504 1.46491 1.22253 1.39896 2.18414 1.1447 1.35358 2.14841 1.39889 1.08974 1.20482 1.69297 1.40284 1.62288 1.43038 2.60172 2.10442 1.9387 0.99585 1.89658 1.36905 1.08721 1.3646 1.60445 2.06752 0.531302 1.59801 1.86066 1.88125 
0.336 1.51044 1.57592 2.3235 1.42487 1.74845 1.72503 1.3213 0.641162 0.727375 1.26443 2.48022 2.29959 1.45675 1.20063 1.39572 2.16266 1.14363 1.34107 2.11321 1.38487 1.08047 1.1902 1.69912 1.38604 1.62129 1.41714 2.57906 2.07577 1.9336 0.988827 1.87814 1.35168 1.08558 1.35607 1.60936 2.04297 0.532426 1.58309 1.82163 1.84622 
0.352 1.50346 1.54429 2.28979 1.41217 1.74587 1.71024 1.271 0.61495 0.723658 1.24334 2.40778 2.27314 1.44827 1.17784 1.38954 2.14035 1.14245 1.32798 2.0761 1.3702 1.07086 1.17489 1.70325 1.36853 1.61961 1.40312 2.55231 2.0461 1.92828 0.981235 1.85748 1.33366 1.08386 1.34697 1.61288 2.01748 0.533572 1.56752 1.7813 1.81007 
0.368 1.49619 1.51148 2.25365 1.39895 1.74319 1.69486 1.21873 0.587903 0.719782 1.22172 2.33236 2.24574 1.43948 1.15422 1.3804 2.11726 1.14118 1.31432 2.03718 1.3549 1.06094 1.15888 1.70521 1.35034 1.61782 1.38832 2.52153 2.01546 1.92274 0.973067 1.83459 1.31501 1.08203 1.33731 1.61492 1.99111 0.534736 1.55131 1.73975 1.77288 
0.384 1.48864 1.47755 2.21518 1.38522 1.74039 1.6789 1.16493 0.560069 0.715749 1.19962 2.25446 2.21742 1.43038 1.12985 1.36834 2.09341 1.1398 1.30012 1.99657 1.33898 1.05071 1.1422 1.7049 1.33148 1.61593 1.37276 2.48683 1.98388 1.91697 0.964318 1.8095 1.29576 1.08011 1.32707 1.61538 1.96389 0.535912 1.53448 1.69705 1.73473 
0.4 1.48082 1.44259 2.17452 1.37099 1.73747 1.66238 1.11005 0.5315 0.71156 1.1771 2.17458 2.18822 1.42099 1.10479 1.3534 2.06883 1.13831 1.28538 1.95437 1.32245 1.0402 1.12485 1.70225 1.31197 1.61394 1.35642 2.44837 1.95144 1.91098 0.954989 1.78224 1.27595 1.07808 1.31624 1.61418 1.93585 0.537098 1.51705 1.6533 1.69568 
0.416 1.47273 1.40667 2.13182 1.35626 1.73444 1.64533 1.05453 0.502247 0.707217 1.15421 2.09322 2.15819 1.41132 1.0791 1.33568 2.04357 1.1367 1.27012 1.91075 1.30531 1.02941 1.10686 1.6972 1.29183 1.61184 1.33932 2.40635 1.91818 1.90477 0.945083 1.75288 1.25558 1.07595 1.30483 1.61126 1.90703 0.538287 1.49903 1.60861 1.65581 
0.432 1.46437 1.3699 2.08725 1.34105 1.7313 1.62775 0.998776 0.472365 0.702722 1.13099 2.01088 2.12736 1.40137 1.05288 1.31529 2.01764 1.13497 1.25436 1.86583 1.28758 1.01837 1.08824 1.68972 1.27108 1.60963 1.32146 2.36099 1.88417 1.89835 0.934607 1.72149 1.23471 1.07372 1.29282 1.60657 1.87749 0.539475 1.48045 1.56308 1.6152 
0.448 1.45576 1.33238 2.041 1.32538 1.72805 1.60968 0.943171 0.441908 0.698077 1.1075 1.92804 2.09577 1.39117 1.02618 1.29239 1.99109 1.13311 1.2381 1.81978 1.26928 1.00709 1.06902 1.6798 1.24974 1.60731 1.30287 2.31254 1.84945 1.89172 0.923572 1.68817 1.21335 1.07137 1.28022 1.60006 1.84724 0.540658 1.46134 1.51683 1.57392 
0.464 1.44689 1.29419 1.99325 1.30924 1.72469 1.59113 0.88807 0.410931 0.693284 1.0838 1.84514 2.06346 1.38071 0.999112 1.26713 1.96396 1.13113 1.22137 1.77277 1.2504 0.995576 1.04921 1.66746 1.22783 1.60488 1.28356 2.2613 1.81409 1.88488 0.911992 1.65304 1.19153 1.06891 1.26704 1.59174 1.81634 0.541831 1.44171 1.47001 1.53206 
0.48 1.43778 1.25545 1.9442 1.29266 1.72121 1.57213 0.833791 0.379491 0.688346 1.05993 1.7626 2.03049 1.37002 0.971742 1.23971 1.93628 1.129 1.20419 1.72495 1.23098 0.983856 1.02885 1.65273 1.20538 1.60233 1.26354 2.20755 1.77815 1.87784 0.899886 1.61623 1.16929 1.06634 1.25327 1.58159 1.78482 0.542989 1.42159 1.42275 1.48969 
0.496 1.42843 1.21627 1.89406 1.27565 1.71763 1.55269 0.780615 0.347644 0.683264 1.03594 1.68082 1.9969 1.35909 0.944159 1.21031 1.90809 1.12673 1.18659 1.67649 1.21102 0.971941 1.00795 1.63567 1.1824 1.59966 1.24285 2.15159 1.74169 1.8706 0.887276 1.57786 1.14665 1.06366 1.23892 1.56962 1.75273 0.544128 1.40101 1.37518 1.44688 
0.512 1.41885 1.17676 1.84302 1.25822 1.71393 1.53285 0.728786 0.315448 0.678041 1.01189 1.60015 1.96272 1.34795 0.916448 1.17915 1.87942 1.12431 1.16857 1.62756 1.19054 0.959847 0.986559 1.61634 1.15893 1.59687 1.2215 2.09374 1.70476 1.86316 0.874184 1.53809 1.12365 1.06086 1.22401 1.55585 1.72011 0.545242 1.38 1.32744 1.4037 
0.528 1.40904 1.13701 1.79128 1.24038 1.71013 1.51264 0.678512 0.282961 0.672679 0.987818 1.52091 1.92802 1.3366 0.888694 1.14642 1.85031 1.12175 1.15017 1.57832 1.16956 0.947589 0.964695 1.59484 1.13499 1.59395 1.19953 2.03431 1.66744 1.85553 0.860638 1.49706 1.10031 1.05794 1.20853 1.54033 1.687 0.546326 1.35858 1.27969 1.36024 
0.544 1.39901 1.09715 1.73904 1.22216 1.70622 1.49207 0.629963 0.250241 0.667181 0.963775 1.44336 1.89283 1.32506 0.86098 1.11236 1.82081 1.11902 1.13141 1.52893 1.14809 0.935181 0.942393 1.57127 1.1106 1.59091 1.17697 1.97361 1.62977 1.84772 0.846668 1.45495 1.07667 1.0549 1.19251 1.52309 1.65345 0.547377 1.33679 1.23206 1.31656 
0.56 1.38877 1.05728 1.68649 1.20355 1.7022 1.47118 0.583275 0.217345 0.661548 0.939808 1.36775 1.8572 1.31333 0.833387 1.07716 1.79094 1.11614 1.11232 1.47954 1.12615 0.922638 0.919687 1.54574 1.08579 1.58774 1.15385 1.91193 1.59182 1.83971 0.832305 1.4119 1.05276 1.05174 1.17597 1.5042 1.61948 0.548388 1.31466 1.18469 1.27274 
0.576 1.37832 1.01751 1.6338 1.18458 1.69808 1.44999 0.538555 0.184331 0.655785 0.915959 1.29428 1.82119 1.30143 0.805994 1.04103 1.76075 1.11309 1.09292 1.4303 1.10376 0.909975 0.896613 1.51838 1.06058 1.58444 1.1302 1.84956 1.55365 1.83152 0.817583 1.36808 1.02861 1.04846 1.1589 1.48372 1.58516 0.549356 1.29223 1.13771 1.22884 
0.592 1.36767 0.977936 1.58116 1.16526 1.69384 1.42853 0.495876 0.151257 0.649892 0.89227 1.22312 1.78483 1.28937 0.778876 1.00418 1.73027 1.10987 1.07323 1.38134 1.08094 0.897205 0.873207 1.48932 1.03501 1.581 1.10608 1.78678 1.51532 1.82316 0.802537 1.32365 1.00425 1.04505 1.14135 1.46173 1.55051 0.550275 1.26951 1.09123 1.18494 
0.608 1.35683 0.938666 1.52871 1.14561 1.68951 1.40683 0.455288 0.118179 0.643873 0.868783 1.15439 1.74818 1.27715 0.752105 0.966808 1.69955 1.10648 1.0533 1.33279 1.05772 0.884343 0.849507 1.45869 1.0091 1.57743 1.08151 1.72384 1.47689 1.81462 0.787203 1.27877 0.979704 1.04151 1.12332 1.4383 1.51558 0.551142 1.24655 1.04539 1.14109 
0.624 1.3458 0.899794 1.47662 1.12564 1.68506 1.38492 0.416815 0.0851537 0.63773 0.845536 1.0882 1.71128 1.2648 0.72575 0.929093 1.66862 1.10292 1.03313 1.28477 1.0341 0.871401 0.825552 1.42664 0.982876 1.57372 1.05654 1.661 1.43841 1.80592 0.77162 1.23359 0.955014 1.03784 1.10484 1.41353 1.48042 0.55195 1.22337 1.00029 1.09737 
0.64 1.33459 0.861412 1.42501 1.10537 1.68052 1.36284 0.380462 0.0522369 0.631467 0.822566 1.02461 1.67419 1.25231 0.699873 0.891212 1.63752 1.09917 1.01278 1.23739 1.01013 0.858394 0.80138 1.39331 0.956368 1.56987 1.03121 1.59848 1.39995 1.79704 0.755825 1.18825 0.930205 1.03405 1.08593 1.38751 1.44505 0.552697 1.20002 0.956019 1.05383 
0.656 1.32321 0.823609 1.37403 1.08482 1.67586 1.3406 0.346213 0.0194827 0.625085 0.799908 0.963683 1.63694 1.2397 0.674532 0.853331 1.60628 1.09525 0.992249 1.19076 0.985803 0.845332 0.777031 1.35885 0.929605 1.56588 1.00557 1.53648 1.36156 1.78801 0.739857 1.14291 0.905308 1.03012 1.06662 1.36033 1.40953 0.553376 1.17653 0.912677 1.01054 
0.672 1.31166 0.786466 1.32377 1.06399 1.67111 1.31824 0.314038 -0.0130553 0.618588 0.777594 0.905429 1.5996 1.22698 0.649782 0.815602 1.57494 1.09114 0.971582 1.14495 0.961161 0.83223 0.752546 1.32341 0.902616 1.56174 0.979664 1.4752 1.3233 1.77882 0.723754 1.09771 0.880352 1.02606 1.04694 1.33209 1.37389 0.553985 1.15292 0.870341 0.967551 
0.688 1.29996 0.75006 1.27435 1.04292 1.66625 1.29579 0.283893 -0.0453251 0.611978 0.755655 0.849851 1.56219 1.21416 0.62567 0.778165 1.54355 1.08684 0.950806 1.10005 0.936222 0.819098 0.727964 1.28713 0.875429 1.55746 0.953535 1.41481 1.28521 1.76947 0.707555 1.05275 0.855368 1.02187 1.02691 1.30289 1.33818 0.554519 1.12923 0.829078 0.924918 
0.704 1.2881 0.71446 1.22586 1.02161 1.66129 1.27327 0.255724 -0.0772758 0.605259 0.734119 0.796933 1.52478 1.20125 0.60224 0.741148 1.51213 1.08236 0.929948 1.05613 0.911012 0.805948 0.703326 1.25015 0.848073 1.55303 0.927232 1.35544 1.24735 1.75998 0.691298 1.00818 0.830383 1.01754 1.00656 1.27284 1.30242 0.554973 1.1055 0.788948 0.882695 
0.72 1.27611 0.679731 1.17838 1.00008 1.65623 1.25073 0.229468 -0.108858 0.598433 0.713013 0.746641 1.4874 1.18826 0.579528 0.704667 1.48071 1.07768 0.909038 1.01324 0.885553 0.792791 0.678672 1.21262 0.820577 1.54845 0.900801 1.29725 1.20978 1.75034 0.675019 0.964093 0.805426 1.01308 0.985923 1.24203 1.26666 0.555343 1.08175 0.750001 0.840933 
0.736 1.26397 0.64593 1.13196 0.978344 1.65106 1.22817 0.205055 -0.140025 0.591504 0.692359 0.69893 1.4501 1.1752 0.557567 0.668823 1.44934 1.07282 0.888103 0.971442 0.859871 0.779637 0.654041 1.17467 0.792971 1.54372 0.874288 1.24034 1.17253 1.74057 0.658756 0.920599 0.780524 1.00848 0.965028 1.21057 1.23093 0.555627 1.05803 0.712275 0.799678 
0.752 1.2517 0.613109 1.08669 0.956429 1.6458 1.20565 0.182408 -0.170729 0.584474 0.67218 0.65374 1.41293 1.16208 0.536384 0.633707 1.41805 1.06776 0.867173 0.930771 0.833992 0.766497 0.629473 1.13642 0.765283 1.53884 0.84774 1.1848 1.13566 1.73065 0.642543 0.87779 0.755705 1.00375 0.943907 1.17856 1.19528 0.555819 1.03435 0.675802 0.758975 
0.768 1.23932 0.581312 1.04259 0.934348 1.64043 1.18317 0.16145 -0.200928 0.577346 0.652496 0.611005 1.37592 1.1489 0.516 0.599399 1.38687 1.0625 0.846275 0.891262 0.80794 0.75338 0.605005 1.098 0.737542 1.53381 0.821203 1.13074 1.0992 1.72061 0.626413 0.835752 0.730995 0.998881 0.92259 1.1461 1.15973 0.555916 1.01075 0.640604 0.718868 
0.784 1.22681 0.550578 0.999705 0.912118 1.63497 1.16077 0.142098 -0.230578 0.570125 0.633323 0.570651 1.33912 1.13568 0.496432 0.565966 1.35582 1.05705 0.825436 0.852939 0.781741 0.740294 0.580676 1.05954 0.709778 1.52863 0.794722 1.0782 1.06321 1.71043 0.6104 0.794558 0.70642 0.993875 0.901109 1.11328 1.12432 0.555916 0.987253 0.606695 0.679394 
0.8 1.2142 0.520938 0.958072 0.889757 1.6294 1.13848 0.124269 -0.25964 0.562811 0.614677 0.532595 1.30257 1.12243 0.477692 0.533466 1.32495 1.05141 0.804682 0.815819 0.755421 0.72725 0.556522 1.02113 0.682017 1.52329 0.76834 1.02724 1.02772 1.70014 0.594533 0.754278 0.682005 0.988732 0.879496 1.08019 1.08908 0.555814 0.963896 0.574082 0.640592 
0.816 1.20149 0.492419 0.917709 0.867282 1.62374 1.11631 0.107882 -0.288076 0.55541 0.596571 0.496754 1.2663 1.10915 0.459787 0.501945 1.29428 1.04558 0.784039 0.779915 0.729005 0.714254 0.532578 0.982888 0.654289 1.51779 0.742101 0.977907 0.992763 1.68972 0.578842 0.714968 0.657773 0.983452 0.857782 1.04693 1.05405 0.555607 0.940703 0.542766 0.602495 
0.832 1.18868 0.46504 0.878629 0.84471 1.61798 1.0943 0.0928527 -0.315851 0.547925 0.579016 0.463039 1.23035 1.09584 0.442718 0.471442 1.26384 1.03955 0.763531 0.745231 0.70252 0.701315 0.508878 0.944905 0.62662 1.51214 0.716046 0.930225 0.958381 1.67919 0.563354 0.676679 0.633749 0.978036 0.835999 1.01357 1.01925 0.555292 0.9177 0.512739 0.565135 
0.848 1.17578 0.438816 0.84084 0.82206 1.61212 1.07247 0.0791005 -0.342929 0.540357 0.56202 0.431359 1.19477 1.08253 0.426486 0.441985 1.23365 1.03333 0.743183 0.711766 0.67599 0.688439 0.485456 0.907272 0.599039 1.50633 0.690215 0.884211 0.924604 1.66855 0.548094 0.639453 0.609955 0.972483 0.814178 0.980211 0.984723 0.554867 0.894911 0.48399 0.528541 
0.864 1.16281 0.413754 0.804343 0.799349 1.60616 1.05084 0.0665459 -0.369281 0.532712 0.54559 0.401623 1.15958 1.06921 0.411084 0.413596 1.20375 1.02691 0.723018 0.679515 0.649442 0.675634 0.462343 0.870072 0.571572 1.50036 0.664646 0.839874 0.891464 1.65781 0.533085 0.603325 0.586412 0.966795 0.79235 0.946918 0.950487 0.554328 0.872359 0.456504 0.492738 
0.88 1.14976 0.389859 0.769133 0.776594 1.60011 1.02944 0.0551116 -0.394876 0.524991 0.529732 0.37374 1.12482 1.0559 0.396504 0.386288 1.17416 1.02031 0.703058 0.648468 0.6229 0.662906 0.439569 0.833379 0.544245 1.49424 0.639378 0.797212 0.858989 1.64696 0.518348 0.568323 0.563141 0.960971 0.770545 0.913766 0.916573 0.553674 0.850067 0.430258 0.457751 
0.896 1.13664 0.367128 0.735201 0.753813 1.59396 1.00827 0.044723 -0.419689 0.517199 0.514449 0.347619 1.09051 1.04259 0.382733 0.360069 1.14489 1.01351 0.683322 0.618609 0.596391 0.650261 0.417161 0.797261 0.517084 1.48796 0.614443 0.756215 0.827203 1.63602 0.503903 0.534468 0.540162 0.955014 0.748792 0.880824 0.883007 0.552902 0.828056 0.40523 0.4236 
0.912 1.12347 0.345555 0.702532 0.731023 1.58772 0.987372 0.0353082 -0.443695 0.50934 0.499742 0.32317 1.0567 1.0293 0.369757 0.33494 1.11599 1.00653 0.663832 0.589922 0.569938 0.637704 0.395147 0.76178 0.490115 1.48153 0.589875 0.716869 0.796129 1.62498 0.489766 0.501773 0.517494 0.948923 0.727121 0.848157 0.849814 0.552009 0.806345 0.38139 0.390305 
0.928 1.11024 0.32513 0.67111 0.70824 1.58138 0.966752 0.0267985 -0.466871 0.501415 0.485611 0.300305 1.0234 1.01603 0.357558 0.310896 1.08745 0.999371 0.644606 0.562386 0.543566 0.625241 0.373551 0.72699 0.463361 1.47494 0.565706 0.679152 0.76579 1.61386 0.475953 0.470249 0.495154 0.9427 0.705558 0.815823 0.817017 0.550995 0.784952 0.358709 0.357881 
0.944 1.09696 0.305838 0.640913 0.685482 1.57494 0.946431 0.0191283 -0.489199 0.493429 0.472054 0.278939 0.990638 1.0028 0.346115 0.287929 1.05931 0.992026 0.625661 0.535977 0.517299 0.612876 0.352397 0.692939 0.436846 1.46819 0.541963 0.643036 0.736202 1.60265 0.462478 0.439899 0.47316 0.936345 0.684132 0.783878 0.78464 0.549856 0.763894 0.337154 0.326342 
0.96 1.08364 0.287661 0.611918 0.662765 1.56841 0.926423 0.0122352 -0.510661 0.485386 0.459068 0.258987 0.958446 0.989595 0.335407 0.266025 1.03159 0.984502 0.607013 0.510669 0.491162 0.600613 0.331705 0.659669 0.410594 1.46128 0.518674 0.608489 0.707383 1.59136 0.449351 0.410721 0.451528 0.929862 0.662867 0.752371 0.752703 0.548591 0.743187 0.316691 0.2957 
0.976 1.07029 0.270577 0.584097 0.640105 1.56179 0.906744 0.00606024 -0.531241 0.477288 0.446648 0.24037 0.926844 0.976434 0.325409 0.245168 1.00429 0.976802 0.588677 0.486436 0.465175 0.588457 0.311496 0.627214 0.384626 1.45423 0.495864 0.575478 0.679345 1.57999 0.436582 0.382711 0.430272 0.92325 0.641789 0.721348 0.721225 0.5472 0.722845 0.297284 0.265964 
0.992 1.05691 0.254563 0.557423 0.61752 1.55507 0.887407 0.00054756 -0.550927 0.469139 0.434788 0.223009 0.895852 0.963317 0.316097 0.225338 0.977444 0.96893 0.570667 0.463247 0.439363 0.57641 0.291787 0.595606 0.358964 1.44702 0.473554 0.543963 0.652101 1.56856 0.424179 0.355859 0.409407 0.916511 0.620922 0.690851 0.690227 0.54568 0.702879 0.278896 0.237141 
1.008 1.04351 0.239592 0.531866 0.595024 1.54826 0.868425 -0.00435538 -0.569709 0.460943 0.423481 0.20683 0.865489 0.950252 0.307444 0.206512 0.951058 0.96089 0.552997 0.441074 0.413748 0.564477 0.272594 0.564868 0.333628 1.43965 0.451766 0.513904 0.625659 1.55705 0.412148 0.330151 0.388945 0.909648 0.600287 0.660916 0.659724 0.54403 0.683302 0.261489 0.209236 
1.024 1.03009 0.225634 0.507394 0.572633 1.54136 0.849808 -0.00869795 -0.587579 0.452704 0.412718 0.191761 0.835774 0.937241 0.299422 0.188664 0.925147 0.952685 0.535676 0.419885 0.38835 0.55266 0.25393 0.535021 0.308638 1.43213 0.430517 0.485257 0.600027 1.54549 0.400493 0.305571 0.368899 0.902663 0.579907 0.631577 0.629734 0.542251 0.664123 0.245026 0.182252 
1.04 1.01667 0.212658 0.483976 0.550362 1.53436 0.831567 -0.0125264 -0.604529 0.444424 0.40249 0.177733 0.806721 0.924291 0.292003 0.171769 0.899724 0.944319 0.518716 0.399648 0.36319 0.540962 0.235809 0.506079 0.284013 1.42447 0.409823 0.457979 0.57521 1.53386 0.389217 0.282101 0.349279 0.895556 0.559802 0.602862 0.600271 0.54034 0.645351 0.229469 0.156191 
1.056 1.00324 0.200632 0.461578 0.528226 1.52728 0.813711 -0.0158842 -0.620557 0.436107 0.392787 0.164682 0.778345 0.911405 0.285158 0.155798 0.874799 0.935796 0.502126 0.380331 0.338288 0.529384 0.218241 0.478054 0.25977 1.41665 0.389698 0.432023 0.551211 1.52218 0.37832 0.259718 0.330096 0.888332 0.539989 0.574796 0.571348 0.538298 0.626993 0.21478 0.131051 
1.072 0.989814 0.189521 0.440167 0.50624 1.5201 0.796246 -0.0188115 -0.63566 0.427758 0.383597 0.152546 0.750658 0.898587 0.278859 0.14072 0.850383 0.927122 0.485912 0.361902 0.313664 0.517929 0.201234 0.450951 0.235927 1.40869 0.370155 0.407345 0.528031 1.51045 0.367804 0.238398 0.311359 0.880991 0.520488 0.547401 0.542979 0.536125 0.609055 0.200921 0.106831 
