-1481.69 1326.74 1860.12 734.95 698.88 -997.923 -2494.5 -1282.73 -1261.75 1750.75 1952.15 2060.31 -247.057 
1038.27 -557.483 -1056.65 -838.967 -222.922 764.997 1752.38 1170.93 1085.79 -1595.2 -1765.65 -2126.16 190.926 
-185.329 227.388 99.7017 -48.2421 -45.2535 -307.436 -178.546 5.78341 -101.531 320.848 277.222 191.112 -182.336 
-117.235 72.2452 29.0614 -59.6922 -35.8298 -76.5543 -40.2262 44.2297 39.9219 132.482 64.1251 74.5041 -40.3128 
-32.7432 -42.4267 -2.25911 85.2837 106.943 144.053 -19.3202 29.3128 106.671 -133.207 -125.179 -105.339 55.3672 
-88.2372 3.77081 90.8528 94.3231 32.6644 -13.3901 -189.702 -93.824 -83.5689 102.416 178.464 189.531 -22.8857 
-7.44034 -26.951 8.73522 27.2738 14.9486 22.0315 -26.533 -33.2664 -24.3536 8.43123 36.9119 43.1512 1.5131 
-1.65974 -4.31812 -3.91001 -0.412285 1.81083 5.79631 10.2007 3.78415 3.50741 -6.94998 -6.21902 -8.26882 1.00344 
4.48195 -2.68313 -3.46668 -3.0967 -2.40945 1.12096 8.94668 3.38057 3.60687 -4.59776 -4.79312 -7.00517 0.503877 
7.59492e-12 -3.96212e-12 -5.51493e-12 -5.28526e-12 -4.23013e-12 1.24453e-12 1.42903e-11 5.50841e-12 5.81335e-12 -7.14332e-12 -7.6782e-12 -1.12577e-11 7.40688e-13 
-2.52818e-12 1.62762e-12 1.59091e-12 1.36696e-12 1.23827e-12 -6.00433e-13 -4.25899e-12 -1.25401e-12 -1.56743e-12 2.13185e-12 1.91595e-12 3.02016e-12 -2.63766e-13 
3.48713e-12 -1.95208e-12 -2.66541e-12 -2.45886e-12 -1.92144e-12 7.10772e-13 6.69208e-12 2.58214e-12 2.66265e-12 -3.39198e-12 -3.58966e-12 -5.2399e-12 3.36783e-13 
