0.929293 0.13295 0.858586 0.888889 0.0606061 0.393939 0.186192 0.636364 0.626263 0.969697 0.818182 0.0174539 0.10101 0.727273 0.161616 0.747475 0.0787531 0.161616 0.494949 0.59596 -122.119 -14.3747 -3.89691 12.0209 -2.07667 2.44735 0.572745 -0.162407 0.818855 -0.225705 0.179162 -0.0850819 
0.454545 0.191028 0.686869 0.383838 0.161616 0.292929 0.268307 0.757576 0.111111 0.373737 0.171717 0.232375 0.333333 0.777778 0.616162 0.454545 0.206873 0.515152 0.222222 0.929293 -4.98546 13.0577 6.1254 -2.02836 5.37594 2.0817 -0.0729525 -1.56165 0.551643 0.288693 -0.160462 0.149554 
0.979798 0.00478742 0.252525 0.919192 0.131313 0.717172 0.154349 0.707071 0.353535 0.030303 0.181818 0.280439 0.717172 0.919192 0.323232 0.575758 0.142898 0.262626 0.010101 0.252525 61.4187 -18.0486 -1.17693 3.5863 3.60325 2.42044 3.91523 0.509444 -0.312463 -0.182277 0.201583 -0.0920565 
0.0808081 0.447664 0.393939 0.020202 0.212121 0.848485 0.119409 0.484848 0.313131 0.666667 0.69697 0.187243 0.777778 0.383838 0.20202 0.989899 0.0114466 0.0909091 0.949495 0.313131 -28.3763 -26.4053 17.3251 -5.70203 -5.52177 -4.11047 -1.29735 0.953534 -0.542565 0.0876964 -0.460647 -0.206951 
0.626263 0.0468417 0.0909091 0.343434 0.20202 0.141414 0.375487 0.79798 0.161616 0.0707071 0.515152 0.212107 0.686869 0.30303 0.878788 0.757576 0.111823 0.242424 0.111111 0.121212 56.5974 -31.1222 0.131699 -3.17244 -0.590179 1.73512 -2.6892 -0.365856 0.135848 0.359021 -0.0759029 0.0496074 
0.484848 0.116319 0.272727 0.424242 0.989899 0.030303 0.594781 0.10101 0.0909091 0.636364 1 0.143682 0.555556 0.0909091 0.020202 0.353535 0.267118 0.69697 0.0606061 0.505051 21.0916 13.8263 -8.69646 2.53593 -1.34121 1.58757 -4.43698 -0.923678 -0.463565 0.349794 -0.177795 -0.100097 
0.434343 0.227335 0.949495 0.818182 0.747475 0.838384 0.0161469 0.141414 0.868687 0.929293 0.848485 0.0319519 0.171717 0.808081 0.555556 0.020202 0.6526 0.010101 0.333333 0.666667 -52.1237 12.9308 0.948329 7.29653 -9.70245 -3.75027 0.989989 0.369621 0.938587 0.0639631 -0.0333172 0.00508548 
0.757576 0.208956 1 0.717172 0.969697 0.474747 0.174013 0.787879 0.838384 0.59596 0.525253 0.0803072 0.151515 0.656566 0.989899 0.010101 0.758098 0.040404 0.40404 0.707071 -104.496 16.1746 -5.38994 6.26458 0.567115 -3.38519 -0.884385 1.21138 1.29598 0.419636 0.0898434 -0.127832 
0.343434 0.26289 0.737374 0.191919 0.878788 0.79798 0.119458 0.808081 1 0.111111 0.444444 0.210652 0.666667 0.20202 0.0909091 0.767677 0.110728 0.494949 0.858586 0.515152 -39.0131 -2.39381 12.574 -3.49505 5.32662 -2.78423 0.984482 0.488394 0.0196703 0.00544098 -0.0976037 0.331115 
0.252525 0.128744 0.222222 0.89899 0.515152 0.949495 0 0.20202 0.949495 0.232323 0.030303 0.7241 0.989899 0.89899 0.525253 0.10101 0.393845 0.616162 0.838384 0.949495 -13.4763 8.08033 -17.7772 -12.0753 -4.77944 0.697843 1.02478 0.401498 0.873242 -0.209795 -0.0398876 -0.097447 
