1.6908 1.11781 0.465588 0.0261858 -0.00651144 0.788796 1.36246 0.497128 0.187103 -0.119689 0.486581 2.71166 0.0537623 -0.236516 0.0145149 1.53192 0.715744 0.723286 0.242717 -0.0882869 
1.93785 1.54632 0.432746 -0.243946 0.0477809 1.09156 1.55184 0.244157 0.17125 -0.0724104 0.367055 1.69244 0.212875 -0.264312 0.0153643 1.14232 -0.066311 0.676769 0.481971 -0.11895 
1.43419 0.474328 0.405138 -0.115773 0.0134887 0.995288 1.1052 0.201548 0.257693 -0.0399095 0.390712 3.15139 0.201813 -0.326709 0.0220179 1.17879 1.72542 0.649539 0.351572 -0.104725 
1.60893 1.07696 0.468386 -0.017222 0.0393862 0.749924 1.15615 0.222515 0.157805 -0.0868419 0.507564 1.45296 0.0691406 -0.34439 0.0128959 1.19225 1.69259 0.566229 0.238866 -0.0628845 
1.63224 0.963942 0.338274 -0.098618 -0.0442765 1.04386 1.10974 0.362988 0.0787532 -0.0602786 0.477628 2.50683 0.112723 -0.192601 0.0215225 1.32718 0.667031 0.848563 0.160944 -0.104029 
1.38358 0.742833 0.447212 -0.0243035 0.0386615 1.04236 0.835768 0.478214 0.154102 -0.101307 0.599966 1.79307 0.0563092 -0.421849 0.0323621 1.33709 0.675276 0.74124 0.297664 -0.10481 
1.98839 1.37997 0.409367 -0.092862 -0.0499515 1.00658 1.10997 0.465593 0.107665 -0.115954 0.548935 2.70868 0.281223 -0.38694 -0.0582422 1.06506 1.59081 0.621038 0.313288 -0.0889187 
1.86883 1.65574 0.347655 0.000883419 -0.00154442 0.870883 0.942826 0.136174 0.0419848 -0.0689339 0.55155 1.98228 0.300496 -0.340151 0.0247033 1.32105 0.821291 0.493299 0.323102 -0.0583033 
1.93168 0.818199 0.38305 -0.0339654 -0.0544596 1.07237 1.08364 0.442656 0.0126532 -0.0869711 0.666096 1.67602 0.130748 -0.38851 0.0226609 1.27914 1.2341 0.924374 0.256471 -0.0490085 
1.81518 0.429178 0.297431 -0.194004 -0.0119563 0.997107 1.3768 0.375906 0.0607236 -0.052722 0.445471 2.24201 0.182619 -0.18376 0.0483559 1.15262 1.03148 0.927435 0.378336 -0.0319394 
