0.15 0.3159 0.209 0.3763 0.5609 0.3385 0.46 0.1333 0.3558 0.4834 -0.0298 0.4482 0.0504 0.2835 0.5205 0.2706 0.1885 0.294 0.3845 0.3017 -0.0911 
0.25 0.2881 0.2022 0.3491 0.5066 0.3125 0.4152 0.1246 0.3103 0.4343 -0.0257 0.3914 0.0531 0.2738 0.4659 0.2656 0.177 0.2737 0.3565 0.2806 -0.0796 
0.35 0.2617 0.1957 0.3121 0.4326 0.2858 0.3694 0.1213 0.2696 0.3717 -0.0154 0.3349 0.0626 0.2552 0.4082 0.2603 0.1691 0.25 0.33 0.2499 -0.0679 
0.45 0.2341 0.1823 0.2753 0.3637 0.2605 0.3128 0.1142 0.2274 0.3077 -0.0038 0.2706 0.0673 0.2441 0.3481 0.2456 0.1624 0.2307 0.2993 0.2302 -0.052 
0.55 0.2015 0.1726 0.2361 0.2911 0.2272 0.2678 0.1081 0.1855 0.2535 0.0057 0.2153 0.0713 0.2245 0.2891 0.2292 0.1489 0.2044 0.2593 0.1989 -0.0364 
0.65 0.1675 0.1536 0.1961 0.2311 0.1975 0.2168 0.0998 0.1435 0.1998 0.0101 0.1605 0.0717 0.2026 0.2343 0.2121 0.1374 0.1791 0.2251 0.17 -0.024 
0.75 0.1393 0.1334 0.1634 0.1791 0.1647 0.1748 0.0911 0.1113 0.1549 0.0173 0.1192 0.0694 0.1824 0.1832 0.1906 0.1211 0.1514 0.1858 0.1413 -0.0154 
0.85 0.11 0.1161 0.1276 0.1332 0.1364 0.1342 0.0804 0.0822 0.1103 0.0204 0.0804 0.0651 0.1603 0.14 0.1676 0.105 0.1285 0.1498 0.1111 -0.0057 
0.95 0.0854 0.0974 0.0957 0.0949 0.1098 0.1 0.0702 0.0553 0.0772 0.0207 0.0527 0.0577 0.135 0.1037 0.144 0.0877 0.1045 0.115 0.0894 0.0008 
1.05 0.0623 0.0777 0.0698 0.0672 0.0842 0.0713 0.0604 0.0382 0.0502 0.0218 0.0301 0.0496 0.1088 0.0723 0.1195 0.0697 0.0842 0.0876 0.0644 0.0068 
1.15 0.0454 0.0598 0.0469 0.0436 0.0655 0.0485 0.0502 0.0258 0.0309 0.021 0.0145 0.0427 0.0907 0.049 0.0949 0.0546 0.0639 0.0616 0.0448 0.008 
1.25 0.03 0.0437 0.0299 0.0291 0.0477 0.0315 0.0392 0.0161 0.017 0.0183 0.0067 0.0339 0.068 0.0315 0.0745 0.04 0.0474 0.0429 0.03 0.0105 
1.35 0.0187 0.0294 0.0179 0.016 0.032 0.0182 0.03 0.0091 0.0091 0.017 0.0003 0.0254 0.0508 0.0188 0.0552 0.0278 0.0338 0.0244 0.0184 0.0112 
1.45 0.0111 0.0186 0.0099 0.0093 0.0193 0.01 0.0205 0.0054 0.0034 0.0134 -0.0012 0.0171 0.0332 0.0104 0.0355 0.0179 0.0221 0.0137 0.0105 0.0099 
1.55 0.0048 0.01 0.0041 0.0041 0.0108 0.0041 0.0127 0.0028 0.0007 0.0077 -0.0018 0.0098 0.0184 0.0046 0.0212 0.0091 0.0122 0.0061 0.0049 0.007 
1.65 0.0012 0.0032 0.0007 0.0011 0.0033 0.001 0.0046 0.001 -0.0003 0.0034 -0.0012 0.0038 0.0062 0.0011 0.008 0.0029 0.0043 0.0011 0.0012 0.0033 
1.75 0.0001 0.0003 0 0.0001 0.0003 0 0.0006 0.0001 -0 0.0003 -0.0001 0.0003 0.0005 0.0001 0.0008 0.0003 0.0004 0 0 0.0003 
