0.666667 0 0 0 1 0.222222 0.666667 0.190285 0.888889 0.777778 0.0871167 0.777778 -47.6216 30.1874 11.617 6.84313 -9.76652 1.48479 -1.50018 -0.21996 -0.425338 -6.81483e-13 2.78721e-13 -2.91933e-13 
0 1 0.444444 0.111111 0.310278 0.333333 1 0.122588 0.666667 0.111111 0.28176 0.333333 -13.8324 29.0973 5.53809 11.5841 -8.06586 7.87087 1.22447 -0.589494 0.335601 5.82867e-13 -2.39808e-13 2.56961e-13 
0.333333 0.130402 0.333333 0.444444 0.00993952 0 0 1 0.444444 0.444444 0 0.222222 5.08205 42.0802 -3.51379 11.934 15.9904 1.44817 -2.10093 0.911499 0.0510285 3.13083e-14 4.75175e-14 2.02061e-14 
0.555556 0.195619 0.888889 0.222222 0.198004 0.444444 0.888889 0.105722 0.555556 0.555556 0.141892 0.888889 -56.7263 -91.0538 -32.0836 -0.542863 -0.997177 2.21045 -1.54598 -0.25079 0.0338344 8.17124e-14 -7.10543e-15 1.95399e-14 
0.777778 0.104471 0.555556 1 0.0735732 0.555556 0.777778 0 0 1 0.0438779 0.666667 23.3666 61.6978 -9.08071 -22.3292 1.91563 0.542445 -1.26405 -1.01847 0.0516064 1.62093e-13 -6.52811e-14 5.52891e-14 
0.888889 0.119951 0.666667 0.555556 0.209992 1 0.222222 0.147012 0.111111 0 1 0 -27.2266 23.8664 -10.3358 -8.76961 -8.87442 -3.0646 1.25905 1.89391 0.0651774 -1.99007e-14 5.4734e-14 3.47777e-14 
0.444444 0.0548874 0.111111 0.666667 0 0.111111 0.111111 0.318399 0.333333 0.333333 0.0908674 0.444444 125.211 -24.4137 -9.29724 0.227089 2.76706 5.18491 2.31255 0.113043 -0.230382 -4.01568e-13 1.04694e-13 -1.78468e-13 
0.111111 0.44874 1 0.333333 0.213453 0.777778 0.444444 0.244651 1 0.222222 0.0735492 0.111111 -96.4201 -26.7927 24.3971 -7.15703 11.0146 0.125653 2.41305 -0.216939 -0.0498164 -8.24618e-14 -2.11497e-14 -4.03011e-14 
0.222222 0.161638 0.222222 0.888889 0.104274 0.666667 0.555556 0.18067 0.777778 0.666667 0.153572 1 16.1938 11.5151 -11.4181 11.3262 -0.0250733 -12.5814 1.20408 -0.853867 0.0260667 9.4813e-14 -9.09828e-14 3.22797e-14 
1 0.13698 0.777778 0.777778 0.161127 0.888889 0.333333 0.116073 0.222222 0.888889 0.0233872 0.555556 71.974 -56.1839 34.1771 -3.11593 -3.95857 -3.22133 -2.00205 0.231069 0.142223 2.40585e-13 -5.90639e-14 9.80327e-14 
