# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.254437 -----------------
#dely    BF    dB     BFVar
0.050  0.3235  0.0002  0.0026
0.150  0.3057  0.0002  0.0021
0.250  0.2884  0.0002  0.0025
0.350  0.2690  0.0002  0.0024
0.450  0.2510  0.0002  0.0026
0.550  0.2262  0.0002  0.0028
0.650  0.2002  0.0002  0.0044
0.750  0.1709  0.0002  0.0020
0.850  0.1426  0.0001  0.0017
0.950  0.1134  0.0001  0.0019
1.050  0.0874  0.0001  0.0047
1.150  0.0648  0.0001  0.0017
1.250  0.0443  0.0001  0.0012
1.350  0.0293  0.0001  0.0014
1.450  0.0171  0.0000  0.0005
1.550  0.0081  0.0000  0.0004
1.650  0.0023  0.0000  0.0003
1.750  0.0001  0.0000  0.0001
