# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0577574 -----------------
#dely    BF
0.050 -0.0467 -0.0004
0.150 -0.0388 -0.0003
0.250 -0.0184 -0.0002
0.350 -0.0445 -0.0004
0.450 -0.0182 -0.0002
0.550 -0.0474 -0.0005
0.650 -0.0461 -0.0005
0.750 -0.0395 -0.0004
0.850 -0.0228 -0.0003
0.950 -0.0400 -0.0005
1.050 -0.0436 -0.0006
1.150 -0.0357 -0.0006
1.250 -0.0417 -0.0007
1.350 -0.0301 -0.0006
1.450 -0.0254 -0.0006
1.550 -0.0222 -0.0006
1.650 -0.0104 -0.0004
1.750 -0.0059 -0.0004
