# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0915561 -----------------
#dely    BF
0.050 -0.0732 -0.0001
0.150 -0.0737 -0.0001
0.250 -0.0718 -0.0001
0.350 -0.0702 -0.0001
0.450 -0.0687 -0.0001
0.550 -0.0681 -0.0001
0.650 -0.0667 -0.0001
0.750 -0.0630 -0.0001
0.850 -0.0590 -0.0001
0.950 -0.0572 -0.0001
1.050 -0.0543 -0.0001
1.150 -0.0495 -0.0001
1.250 -0.0420 -0.0001
1.350 -0.0358 -0.0001
1.450 -0.0278 -0.0001
1.550 -0.0201 -0.0001
1.650 -0.0110 -0.0001
1.750 -0.0035 -0.0000
