# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0620905 -----------------
#dely    BF
0.050 -0.0690 -0.0005
0.150 -0.0548 -0.0004
0.250 -0.0445 -0.0003
0.350 -0.0503 -0.0004
0.450 -0.0463 -0.0004
0.550 -0.0443 -0.0004
0.650 -0.0374 -0.0004
0.750 -0.0469 -0.0005
0.850 -0.0415 -0.0005
0.950 -0.0398 -0.0005
1.050 -0.0371 -0.0005
1.150 -0.0308 -0.0005
1.250 -0.0266 -0.0005
1.350 -0.0208 -0.0004
1.450 -0.0110 -0.0003
1.550 -0.0148 -0.0004
1.650 -0.0040 -0.0002
1.750 -0.0008 -0.0001
