# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.387971 -----------------
#dely    BF    dB     BFVar
0.050  0.6367  0.0004  0.0051
0.150  0.5964  0.0004  0.0041
0.250  0.5345  0.0004  0.0056
0.350  0.4637  0.0003  0.0051
0.450  0.3960  0.0003  0.0031
0.550  0.3262  0.0003  0.0047
0.650  0.2613  0.0002  0.0040
0.750  0.2037  0.0002  0.0030
0.850  0.1531  0.0002  0.0024
0.950  0.1111  0.0001  0.0016
1.050  0.0780  0.0001  0.0010
1.150  0.0519  0.0001  0.0017
1.250  0.0326  0.0001  0.0012
1.350  0.0190  0.0000  0.0012
1.450  0.0100  0.0000  0.0004
1.550  0.0044  0.0000  0.0004
1.650  0.0010  0.0000  0.0003
1.750  0.0001  0.0000  0.0000
