# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.186 -----------------
#dely    BF
0.050 -0.2350 -0.0014
0.150 -0.2579 -0.0016
0.250 -0.1935 -0.0013
0.350 -0.2304 -0.0016
0.450 -0.2107 -0.0016
0.550 -0.1732 -0.0014
0.650 -0.2004 -0.0018
0.750 -0.1729 -0.0017
0.850 -0.0992 -0.0011
0.950 -0.1124 -0.0014
1.050 -0.1017 -0.0014
1.150 -0.0451 -0.0007
1.250  0.0034  0.0001
1.350  0.0150  0.0003
1.450  0.0460  0.0012
1.550  0.0533  0.0017
1.650  0.0301  0.0013
1.750  0.0246  0.0019
