# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.24459 -----------------
#dely    BF    dB     BFVar
0.050  0.3881  0.0002  0.0061
0.150  0.3612  0.0002  0.0041
0.250  0.3274  0.0002  0.0048
0.350  0.2904  0.0002  0.0040
0.450  0.2492  0.0001  0.0039
0.550  0.2102  0.0001  0.0040
0.650  0.1703  0.0001  0.0050
0.750  0.1351  0.0001  0.0014
0.850  0.1025  0.0001  0.0013
0.950  0.0754  0.0001  0.0019
1.050  0.0536  0.0001  0.0013
1.150  0.0363  0.0001  0.0013
1.250  0.0226  0.0000  0.0007
1.350  0.0130  0.0000  0.0005
1.450  0.0071  0.0000  0.0018
1.550  0.0029  0.0000  0.0003
1.650  0.0006  0.0000  0.0003
1.750  0.0000  0.0000  0.0000
