# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.100717 -----------------
#dely    BF    dB     BFVar
0.050  0.2285  0.0005  0.0054
0.150  0.2077  0.0005  0.0056
0.250  0.1739  0.0005  0.0043
0.350  0.1356  0.0004  0.0035
0.450  0.0985  0.0003  0.0037
0.550  0.0669  0.0003  0.0029
0.650  0.0427  0.0002  0.0017
0.750  0.0260  0.0001  0.0020
0.850  0.0139  0.0001  0.0007
0.950  0.0075  0.0001  0.0006
1.050  0.0038  0.0000  0.0010
1.150  0.0015  0.0000  0.0003
1.250  0.0005  0.0000  0.0001
1.350  0.0002  0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
