# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.131488 -----------------
#dely    BF    dB     BFVar
0.050  0.4180  0.0037  0.0124
0.150  0.3352  0.0031  0.0142
0.250  0.2299  0.0023  0.0259
0.350  0.1424  0.0016  0.0065
0.450  0.0826  0.0010  0.0052
0.550  0.0481  0.0007  0.0049
0.650  0.0276  0.0005  0.0031
0.750  0.0136  0.0003  0.0018
0.850  0.0077  0.0002  0.0008
0.950  0.0048  0.0001  0.0005
1.050  0.0027  0.0001  0.0004
1.150  0.0014  0.0001  0.0004
1.250  0.0007  0.0000  0.0001
1.350  0.0003  0.0000  0.0001
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
