# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.292304 -----------------
#dely    BF    dB     BFVar
0.050  0.5087  0.0003  0.0047
0.150  0.4687  0.0003  0.0034
0.250  0.4187  0.0002  0.0045
0.350  0.3607  0.0002  0.0023
0.450  0.3021  0.0002  0.0045
0.550  0.2451  0.0002  0.0026
0.650  0.1908  0.0002  0.0018
0.750  0.1447  0.0001  0.0019
0.850  0.1065  0.0001  0.0016
0.950  0.0726  0.0001  0.0019
1.050  0.0476  0.0001  0.0014
1.150  0.0293  0.0000  0.0008
1.250  0.0165  0.0000  0.0008
1.350  0.0080  0.0000  0.0005
1.450  0.0029  0.0000  0.0002
1.550  0.0005  0.0000  0.0003
1.650 -0.0003 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
