# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.177364 -----------------
#dely    BF
0.050  0.4703  0.0183
0.150  0.3058  0.0123
0.250  0.3046  0.0130
0.350  0.1952  0.0091
0.450  0.1466  0.0073
0.550  0.1121  0.0063
0.650  0.0653  0.0040
0.750  0.0484  0.0035
0.850  0.0876  0.0066
0.950  0.0361  0.0033
1.050  0.0190  0.0019
1.150 -0.0241 -0.0033
1.250  0.0003  0.0001
1.350  0.0044  0.0010
1.450  0.0019  0.0006
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
