# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0924705 -----------------
#dely    BF    dB     BFVar
0.050  0.1188  0.0001  0.0026
0.150  0.1105  0.0001  0.0028
0.250  0.1026  0.0001  0.0019
0.350  0.0949  0.0001  0.0024
0.450  0.0869  0.0001  0.0030
0.550  0.0768  0.0001  0.0016
0.650  0.0670  0.0000  0.0017
0.750  0.0583  0.0000  0.0018
0.850  0.0500  0.0000  0.0014
0.950  0.0409  0.0000  0.0015
1.050  0.0331  0.0000  0.0011
1.150  0.0252  0.0000  0.0010
1.250  0.0199  0.0000  0.0008
1.350  0.0154  0.0000  0.0006
1.450  0.0108  0.0000  0.0016
1.550  0.0076  0.0000  0.0009
1.650  0.0044  0.0000  0.0003
1.750  0.0016  0.0000  0.0002
