# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110689 -----------------
#dely    BF    dB     BFVar
0.050  0.1896  0.0006  0.0057
0.150  0.1823  0.0006  0.0082
0.250  0.1605  0.0005  0.0022
0.350  0.1359  0.0005  0.0065
0.450  0.1120  0.0004  0.0116
0.550  0.0900  0.0004  0.0058
0.650  0.0716  0.0003  0.0019
0.750  0.0562  0.0003  0.0034
0.850  0.0411  0.0003  0.0016
0.950  0.0295  0.0002  0.0029
1.050  0.0186  0.0002  0.0009
1.150  0.0108  0.0001  0.0009
1.250  0.0058  0.0001  0.0005
1.350  0.0023  0.0000  0.0005
1.450  0.0006  0.0000  0.0001
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
