# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.152975 -----------------
#dely    BF    dB     BFVar
0.050  0.1950  0.0001  0.0032
0.150  0.1833  0.0001  0.0025
0.250  0.1668  0.0001  0.0018
0.350  0.1531  0.0001  0.0026
0.450  0.1382  0.0001  0.0022
0.550  0.1231  0.0001  0.0029
0.650  0.1083  0.0001  0.0021
0.750  0.0948  0.0001  0.0026
0.850  0.0811  0.0001  0.0013
0.950  0.0693  0.0001  0.0022
1.050  0.0571  0.0001  0.0013
1.150  0.0469  0.0001  0.0009
1.250  0.0379  0.0000  0.0010
1.350  0.0290  0.0000  0.0007
1.450  0.0209  0.0000  0.0005
1.550  0.0142  0.0000  0.0004
1.650  0.0081  0.0000  0.0012
1.750  0.0025  0.0000  0.0001
