# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25307 -----------------
#dely    BF    dB     BFVar
0.050  0.4338  0.0002  0.0081
0.150  0.3984  0.0002  0.0055
0.250  0.3539  0.0002  0.0040
0.350  0.3031  0.0002  0.0040
0.450  0.2568  0.0002  0.0045
0.550  0.2101  0.0001  0.0031
0.650  0.1667  0.0001  0.0050
0.750  0.1288  0.0001  0.0032
0.850  0.0938  0.0001  0.0036
0.950  0.0692  0.0001  0.0014
1.050  0.0458  0.0001  0.0013
1.150  0.0309  0.0000  0.0014
1.250  0.0196  0.0000  0.0037
1.350  0.0110  0.0000  0.0010
1.450  0.0060  0.0000  0.0009
1.550  0.0023  0.0000  0.0005
1.650  0.0005  0.0000  0.0001
1.750  0.0000  0.0000  0.0001
