# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.07883 -----------------
#dely    BF
0.050  0.1286  0.0057
0.150  0.1467  0.0063
0.250  0.1072  0.0052
0.350  0.1061  0.0052
0.450  0.0822  0.0047
0.550  0.0703  0.0043
0.650  0.0443  0.0030
0.750  0.0312  0.0026
0.850  0.0276  0.0024
0.950  0.0225  0.0023
1.050  0.0114  0.0014
1.150  0.0073  0.0013
1.250  0.0023  0.0005
1.350  0.0001  0.0000
1.450 -0.0002 -0.0001
1.550  0.0006  0.0004
1.650  0.0000  0.0000
1.750  0.0000  0.0000
