# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.250075 -----------------
#dely    BF    dB     BFVar
0.050  0.3550  0.0002  0.0051
0.150  0.3321  0.0002  0.0040
0.250  0.3038  0.0002  0.0030
0.350  0.2734  0.0001  0.0020
0.450  0.2427  0.0001  0.0038
0.550  0.2104  0.0001  0.0035
0.650  0.1785  0.0001  0.0025
0.750  0.1508  0.0001  0.0024
0.850  0.1219  0.0001  0.0018
0.950  0.0976  0.0001  0.0011
1.050  0.0763  0.0001  0.0014
1.150  0.0556  0.0001  0.0009
1.250  0.0404  0.0001  0.0008
1.350  0.0278  0.0000  0.0014
1.450  0.0180  0.0000  0.0005
1.550  0.0104  0.0000  0.0004
1.650  0.0049  0.0000  0.0005
1.750  0.0013  0.0000  0.0002
