# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110744 -----------------
#dely    BF    dB     BFVar
0.050  0.2672  0.0008  0.0068
0.150  0.2398  0.0008  0.0048
0.250  0.1989  0.0007  0.0033
0.350  0.1474  0.0005  0.0038
0.450  0.1046  0.0004  0.0027
0.550  0.0690  0.0003  0.0018
0.650  0.0421  0.0002  0.0021
0.750  0.0227  0.0001  0.0017
0.850  0.0113  0.0001  0.0008
0.950  0.0045  0.0000  0.0006
1.050  0.0015  0.0000  0.0003
1.150 -0.0003 -0.0000  0.0002
1.250 -0.0005 -0.0000  0.0002
1.350 -0.0004 -0.0000  0.0001
1.450 -0.0002 -0.0000  0.0001
1.550 -0.0001 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
