# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.336139 -----------------
#dely    BF    dB     BFVar
0.050  0.5537  0.0002  0.0036
0.150  0.5115  0.0002  0.0059
0.250  0.4601  0.0002  0.0037
0.350  0.4031  0.0002  0.0025
0.450  0.3465  0.0002  0.0026
0.550  0.2864  0.0002  0.0045
0.650  0.2310  0.0001  0.0034
0.750  0.1819  0.0001  0.0026
0.850  0.1364  0.0001  0.0017
0.950  0.0989  0.0001  0.0017
1.050  0.0674  0.0001  0.0020
1.150  0.0426  0.0000  0.0013
1.250  0.0246  0.0000  0.0009
1.350  0.0129  0.0000  0.0018
1.450  0.0050  0.0000  0.0006
1.550  0.0008  0.0000  0.0004
1.650 -0.0009 -0.0000  0.0005
1.750 -0.0005 -0.0000  0.0001
