!   PLAB      Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
     0.31    -0.03  0.00   0.000  0.000   0.000 0.000    18.81   0.00
    10.00    -0.62  0.00   0.000  0.000  -0.011 0.000    13.44   0.00
    20.00    -1.24  0.00   0.000  0.000  -0.022 0.000    13.44   0.00
    30.00    -1.87  0.00   0.000  0.000  -0.033 0.001    13.42   0.00
    40.00    -2.48  0.00   0.000  0.000  -0.043 0.002    13.40   0.00
    50.00    -3.10  0.00   0.000  0.000  -0.054 0.003    13.38   0.00
    60.00    -3.72  0.00   0.000  0.000  -0.065 0.004    13.35   0.00
    70.00    -4.33  0.00   0.000  0.000  -0.075 0.006    13.31   0.00
    80.00    -4.94  0.00   0.000  0.000  -0.086 0.007    13.27   0.00
    90.00    -5.54  0.00   0.000  0.000  -0.096 0.009    13.22   0.00
   100.00    -6.14  0.00   0.000  0.000  -0.106 0.011    13.17   0.00
   110.00    -6.74  0.00   0.000  0.000  -0.117 0.014    13.12   0.00
   120.00    -7.33  0.00   0.000  0.000  -0.127 0.016    13.06   0.00
   130.00    -7.92  0.00   0.000  0.000  -0.136 0.019    13.00   0.00
   140.00    -8.50  0.00   0.000  0.000  -0.146 0.022    12.93   0.00
   150.00    -9.08  0.00   0.000  0.000  -0.156 0.025    12.86   0.00
   160.00    -9.65  0.00   0.000  0.000  -0.165 0.028    12.79   0.00
   170.00   -10.21  0.00   0.000  0.000  -0.174 0.031    12.72   0.00
   180.00   -10.77  0.00   0.000  0.000  -0.184 0.035    12.64   0.00
   190.00   -11.32  0.00   0.000  0.000  -0.193 0.039    12.56   0.00
   200.00   -11.87  0.00   0.000  0.000  -0.201 0.042    12.49   0.00
   210.00   -12.41  0.00   0.000  0.000  -0.210 0.046    12.40   0.00
   220.00   -12.94  0.00   0.000  0.000  -0.218 0.050    12.32   0.00
   230.00   -13.47  0.00   0.000  0.000  -0.227 0.054    12.24   0.00
   240.00   -13.99  0.00   0.000  0.000  -0.235 0.058    12.15   0.00
   250.00   -14.51  0.00   0.000  0.000  -0.243 0.063    12.07   0.00
   260.00   -15.02  0.00   0.000  0.000  -0.250 0.067    11.98   0.00
   270.00   -15.52  0.00   0.000  0.000  -0.258 0.072    11.90   0.00
   280.00   -16.02  0.00   0.000  0.000  -0.265 0.076    11.81   0.00
   290.00   -16.51  0.00   0.000  0.000  -0.272 0.081    11.73   0.00
   300.00   -16.99  0.00   0.000  0.000  -0.279 0.085    11.65   0.00
   310.00   -17.47  0.00   0.000  0.000  -0.286 0.090    11.56   0.00
   320.00   -17.94  0.00   0.000  0.000  -0.293 0.095    11.48   0.00
   330.00   -18.41  0.00   0.000  0.000  -0.300 0.100    11.39   0.00
   340.00   -18.87  0.00   0.000  0.000  -0.306 0.105    11.31   0.00
   350.00   -19.33  0.00   0.000  0.000  -0.312 0.110    11.23   0.00
   360.00   -19.78  0.00   0.000  0.000  -0.318 0.115    11.15   0.00
   370.00   -20.23  0.00   0.000  0.000  -0.324 0.120    11.07   0.00
   380.00   -20.67  0.00   0.000  0.000  -0.330 0.125    10.99   0.00
   390.00   -21.10  0.00   0.000  0.000  -0.336 0.130    10.92   0.00
   400.00   -21.53  0.00   0.000  0.000  -0.341 0.135    10.84   0.00
   410.00   -21.96  0.00   0.000  0.000  -0.347 0.140    10.76   0.00
   420.00   -22.38  0.00   0.000  0.000  -0.352 0.145    10.69   0.00
   430.00   -22.80  0.00   0.000  0.000  -0.357 0.150    10.62   0.00
   440.00   -23.21  0.00   0.000  0.000  -0.362 0.155    10.55   0.00
   450.00   -23.62  0.00   0.000  0.000  -0.367 0.161    10.48   0.00
   460.00   -24.02  0.00   0.000  0.000  -0.372 0.166    10.41   0.00
   470.00   -24.42  0.00   0.000  0.000  -0.376 0.171    10.34   0.00
   480.00   -24.82  0.00   0.000  0.000  -0.381 0.176    10.27   0.00
   490.00   -25.21  0.00   0.000  0.000  -0.385 0.181    10.20   0.00
   500.00   -25.60  0.00   0.000  0.000  -0.390 0.187    10.14   0.00
   510.00   -25.99  0.00   0.000  0.000  -0.394 0.192    10.08   0.00
   520.00   -26.37  0.00   0.000  0.000  -0.398 0.197    10.01   0.00
   530.00   -26.75  0.00   0.000  0.000  -0.402 0.203     9.95   0.00
   540.00   -27.12  0.00   0.000  0.000  -0.406 0.208     9.89   0.00
   550.00   -27.50  0.00   0.000  0.000  -0.410 0.213     9.83   0.00
   560.00   -27.87  0.00   0.000  0.000  -0.413 0.218     9.78   0.00
   570.00   -28.23  0.00   0.000  0.000  -0.417 0.224     9.72   0.00
   580.00   -28.59  0.00   0.000  0.000  -0.420 0.229     9.66   0.00
   590.00   -28.95  0.00   0.000  0.000  -0.424 0.234     9.61   0.00
   600.00   -29.31  0.00   0.000  0.000  -0.427 0.240     9.55   0.00
