# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.00967229 -----------------
#dely    BF
0.050 -0.0323 -0.0056
0.150  0.0204  0.0039
0.250 -0.0374 -0.0082
0.350 -0.0132 -0.0029
0.450 -0.0228 -0.0055
0.550  0.0068  0.0016
0.650 -0.0006 -0.0002
0.750 -0.0120 -0.0045
0.850 -0.0202 -0.0091
0.950  0.0053  0.0024
1.050  0.0082  0.0058
1.150  0.0000  0.0000
1.250  0.0011  0.0005
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
