# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110048 -----------------
#dely    BF    dB     BFVar
0.050  0.1456  0.0001  0.0020
0.150  0.1355  0.0001  0.0015
0.250  0.1242  0.0001  0.0016
0.350  0.1150  0.0001  0.0016
0.450  0.1045  0.0001  0.0024
0.550  0.0917  0.0001  0.0017
0.650  0.0795  0.0001  0.0021
0.750  0.0679  0.0001  0.0011
0.850  0.0578  0.0000  0.0013
0.950  0.0473  0.0000  0.0010
1.050  0.0374  0.0000  0.0008
1.150  0.0293  0.0000  0.0007
1.250  0.0226  0.0000  0.0006
1.350  0.0169  0.0000  0.0010
1.450  0.0117  0.0000  0.0006
1.550  0.0079  0.0000  0.0004
1.650  0.0043  0.0000  0.0004
1.750  0.0015  0.0000  0.0001
