# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.160414 -----------------
#dely    BF
0.050  0.2446  0.0014
0.150  0.2459  0.0014
0.250  0.1913  0.0012
0.350  0.1529  0.0010
0.450  0.1733  0.0013
0.550  0.1359  0.0011
0.650  0.1229  0.0011
0.750  0.0935  0.0009
0.850  0.0789  0.0009
0.950  0.0570  0.0007
1.050  0.0409  0.0006
1.150  0.0270  0.0005
1.250  0.0182  0.0003
1.350  0.0114  0.0003
1.450  0.0089  0.0002
1.550  0.0027  0.0001
1.650 -0.0013 -0.0001
1.750  0.0002  0.0000
