# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.266481 -----------------
#dely    BF
0.050 -0.7428 -0.0048
0.150 -0.7777 -0.0053
0.250 -0.5702 -0.0040
0.350 -0.4650 -0.0035
0.450 -0.3610 -0.0029
0.550 -0.2374 -0.0021
0.650 -0.0497 -0.0005
0.750 -0.0321 -0.0003
0.850 -0.0082 -0.0001
0.950  0.0432  0.0006
1.050  0.0546  0.0008
1.150  0.1063  0.0017
1.250  0.1240  0.0022
1.350  0.1014  0.0021
1.450  0.0607  0.0015
1.550  0.0521  0.0015
1.650  0.0264  0.0011
1.750  0.0105  0.0007
