# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0950512 -----------------
#dely    BF    dB     BFVar
0.050  0.1520  0.0005  0.0037
0.150  0.1441  0.0005  0.0033
0.250  0.1335  0.0005  0.0033
0.350  0.1190  0.0005  0.0060
0.450  0.1019  0.0004  0.0019
0.550  0.0859  0.0004  0.0017
0.650  0.0691  0.0004  0.0015
0.750  0.0517  0.0003  0.0008
0.850  0.0370  0.0002  0.0036
0.950  0.0256  0.0002  0.0007
1.050  0.0157  0.0001  0.0006
1.150  0.0087  0.0001  0.0005
1.250  0.0041  0.0001  0.0004
1.350  0.0016  0.0000  0.0002
1.450  0.0005  0.0000  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
