# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.309495 -----------------
#dely    BF    dB     BFVar
0.050  0.4105  0.0002  0.0042
0.150  0.3866  0.0002  0.0031
0.250  0.3596  0.0002  0.0032
0.350  0.3291  0.0002  0.0024
0.450  0.3005  0.0002  0.0032
0.550  0.2664  0.0002  0.0016
0.650  0.2311  0.0002  0.0020
0.750  0.1973  0.0001  0.0029
0.850  0.1644  0.0001  0.0014
0.950  0.1317  0.0001  0.0029
1.050  0.1020  0.0001  0.0013
1.150  0.0760  0.0001  0.0047
1.250  0.0548  0.0001  0.0009
1.350  0.0381  0.0001  0.0008
1.450  0.0245  0.0000  0.0008
1.550  0.0142  0.0000  0.0004
1.650  0.0067  0.0000  0.0004
1.750  0.0017  0.0000  0.0002
