# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.120543 -----------------
#dely    BF    dB     BFVar
0.050  0.2068  0.0021  0.0056
0.150  0.1998  0.0021  0.0118
0.250  0.1765  0.0020  0.0206
0.350  0.1542  0.0019  0.0067
0.450  0.1220  0.0016  0.0102
0.550  0.0994  0.0015  0.0081
0.650  0.0796  0.0013  0.0064
0.750  0.0639  0.0012  0.0046
0.850  0.0418  0.0010  0.0031
0.950  0.0284  0.0008  0.0027
1.050  0.0179  0.0006  0.0013
1.150  0.0090  0.0004  0.0011
1.250  0.0041  0.0003  0.0011
1.350  0.0018  0.0002  0.0039
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
