# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.202155 -----------------
#dely    BF
0.050  0.2588  0.0016
0.150  0.2082  0.0014
0.250  0.2044  0.0014
0.350  0.1729  0.0012
0.450  0.1920  0.0015
0.550  0.1793  0.0015
0.650  0.1478  0.0013
0.750  0.1203  0.0012
0.850  0.1281  0.0013
0.950  0.1118  0.0013
1.050  0.1072  0.0014
1.150  0.0587  0.0009
1.250  0.0522  0.0009
1.350  0.0346  0.0007
1.450  0.0220  0.0005
1.550  0.0118  0.0004
1.650  0.0089  0.0004
1.750  0.0025  0.0002
