# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.227497 -----------------
#dely    BF
0.050  0.3813  0.0008
0.150  0.3444  0.0008
0.250  0.3075  0.0007
0.350  0.2764  0.0007
0.450  0.2312  0.0006
0.550  0.1922  0.0005
0.650  0.1576  0.0005
0.750  0.1193  0.0004
0.850  0.0921  0.0003
0.950  0.0657  0.0003
1.050  0.0472  0.0002
1.150  0.0291  0.0001
1.250  0.0178  0.0001
1.350  0.0088  0.0001
1.450  0.0040  0.0000
1.550  0.0015  0.0000
1.650 -0.0012 -0.0000
1.750  0.0001  0.0000
