0.15 0.2762 0.2714 0.2663 0.2976 0.2804 0.2709 0.2747 0.2748 0.2826 0.2681 0.2823 0.2915 0.2662 0.2848 0.28 0.2723 0.2765 0.2793 0.2827 0.2902 
0.25 0.224 0.2225 0.2135 0.2287 0.229 0.2145 0.2303 0.2106 0.2287 0.2179 0.2194 0.2329 0.2184 0.2328 0.2282 0.2224 0.22 0.2243 0.2259 0.229 
0.35 0.164 0.1651 0.1608 0.1705 0.1584 0.1583 0.1653 0.1582 0.1652 0.1496 0.1662 0.1656 0.1563 0.1637 0.1714 0.1643 0.1631 0.1663 0.1669 0.1633 
0.45 0.1061 0.11 0.1065 0.1135 0.105 0.1038 0.1059 0.1053 0.1048 0.102 0.1102 0.1089 0.1072 0.112 0.1111 0.1146 0.1082 0.1078 0.1014 0.1117 
0.55 0.0616 0.0634 0.0659 0.0734 0.0628 0.059 0.0635 0.0617 0.0679 0.063 0.0704 0.0611 0.0675 0.0673 0.0718 0.0634 0.0658 0.0616 0.0659 0.071 
0.65 0.0372 0.0377 0.0359 0.0438 0.0357 0.0329 0.0368 0.0353 0.0369 0.0343 0.043 0.0357 0.0386 0.0407 0.0404 0.0392 0.0359 0.0323 0.0319 0.0372 
0.75 0.0197 0.0208 0.0176 0.0213 0.0182 0.0147 0.016 0.0127 0.0181 0.0164 0.0204 0.0181 0.0209 0.0205 0.0217 0.0192 0.0197 0.0156 0.0152 0.0188 
0.85 0.0082 0.0085 0.0073 0.0108 0.0055 0.005 0.0066 0.0043 0.0078 0.007 0.0098 0.007 0.0108 0.0112 0.0099 0.0082 0.0064 0.0048 0.0064 0.0077 
0.95 0.0013 0.0034 0.0039 0.0046 0.0015 0.0003 0.0019 0.0008 0.0019 0.0013 0.0036 0.0009 0.0038 0.0039 0.0029 0.0029 0.0017 0.0001 0.0005 0.0027 
1.05 -0.001 -0.0001 0 0.0014 -0.0003 -0.002 -0.0002 -0.0008 -0.0003 -0.0008 0.0007 -0.0007 0.0007 0.0012 0.0003 0.0005 -0.0014 -0.001 -0.0017 0.0004 
1.15 -0.0011 -0.0003 -0.0014 -0.0003 -0.0015 -0.0017 -0.0016 -0.002 -0.0009 -0.0012 -0.0005 -0.0013 0 -0.0003 -0.0011 -0.0006 -0.001 -0.0016 -0.0016 -0.0007 
1.25 -0.001 -0.0003 -0.0011 -0.0005 -0.0009 -0.0013 -0.0011 -0.0013 -0.0008 -0.0009 -0.0006 -0.0012 -0.0004 -0.0003 -0.0011 -0.0008 -0.0013 -0.0011 -0.001 -0.0007 
1.35 -0.0006 -0.0004 -0.0006 -0.0004 -0.0006 -0.0006 -0.0005 -0.0008 -0.0005 -0.0006 -0.0005 -0.0005 -0.0003 -0.0004 -0.0007 -0.0006 -0.0005 -0.0006 -0.0005 -0.0004 
1.45 -0.0003 -0.0002 -0.0002 -0.0001 -0.0002 -0.0003 -0.0002 -0.0003 -0.0002 -0.0002 -0.0002 -0.0003 -0.0002 -0.0001 -0.0003 -0.0002 -0.0002 -0.0003 -0.0002 -0.0002 
1.55 -0.0001 -0 -0 -0 -0 -0 -0 -0 -0.0001 -0.0001 -0.0001 -0.0001 -0 -0 -0 -0.0001 -0 -0 -0.0001 -0 
1.65 -0 0 0 0 0 -0 -0 0 0 0 0 0 -0 0 -0 0 0 0 -0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
