# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.10709 -----------------
#dely    BF
0.050  0.1791  0.0012
0.150  0.1723  0.0012
0.250  0.1474  0.0011
0.350  0.1298  0.0010
0.450  0.1033  0.0009
0.550  0.0869  0.0008
0.650  0.0672  0.0007
0.750  0.0546  0.0007
0.850  0.0416  0.0006
0.950  0.0330  0.0005
1.050  0.0237  0.0005
1.150  0.0153  0.0004
1.250  0.0094  0.0003
1.350  0.0047  0.0002
1.450  0.0022  0.0001
1.550  0.0004  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
