# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0754302 -----------------
#dely    BF
0.050  0.1063  0.0016
0.150  0.1151  0.0018
0.250  0.0994  0.0016
0.350  0.0839  0.0015
0.450  0.0784  0.0015
0.550  0.0668  0.0014
0.650  0.0529  0.0013
0.750  0.0480  0.0013
0.850  0.0357  0.0011
0.950  0.0222  0.0008
1.050  0.0210  0.0009
1.150  0.0106  0.0006
1.250  0.0087  0.0006
1.350  0.0030  0.0003
1.450  0.0020  0.0002
1.550  0.0003  0.0001
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
