# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.257233 -----------------
#dely    BF
0.050  0.3866  0.0011
0.150  0.3579  0.0011
0.250  0.3284  0.0010
0.350  0.2968  0.0010
0.450  0.2571  0.0009
0.550  0.2235  0.0008
0.650  0.1836  0.0007
0.750  0.1530  0.0006
0.850  0.1220  0.0006
0.950  0.0900  0.0005
1.050  0.0640  0.0004
1.150  0.0455  0.0003
1.250  0.0305  0.0002
1.350  0.0189  0.0002
1.450  0.0108  0.0001
1.550  0.0032  0.0000
1.650  0.0007  0.0000
1.750 -0.0000 -0.0000
