# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.105466 -----------------
#dely    BF
0.050 -0.1493 -0.0002
0.150 -0.1363 -0.0002
0.250 -0.1255 -0.0002
0.350 -0.1115 -0.0001
0.450 -0.0985 -0.0001
0.550 -0.0874 -0.0001
0.650 -0.0726 -0.0001
0.750 -0.0628 -0.0001
0.850 -0.0517 -0.0001
0.950 -0.0437 -0.0001
1.050 -0.0366 -0.0001
1.150 -0.0273 -0.0001
1.250 -0.0208 -0.0001
1.350 -0.0151 -0.0001
1.450 -0.0093 -0.0000
1.550 -0.0047 -0.0000
1.650 -0.0014 -0.0000
1.750 -0.0001 -0.0000
