# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.113289 -----------------
#dely    BF
0.050 -0.1463 -0.0001
0.150 -0.1372 -0.0001
0.250 -0.1267 -0.0001
0.350 -0.1140 -0.0001
0.450 -0.1030 -0.0001
0.550 -0.0927 -0.0001
0.650 -0.0795 -0.0001
0.750 -0.0711 -0.0001
0.850 -0.0597 -0.0001
0.950 -0.0496 -0.0001
1.050 -0.0431 -0.0001
1.150 -0.0339 -0.0001
1.250 -0.0273 -0.0001
1.350 -0.0193 -0.0001
1.450 -0.0145 -0.0000
1.550 -0.0091 -0.0000
1.650 -0.0045 -0.0000
1.750 -0.0013 -0.0000
