 0.1 1.4972 0.583483 0.631131 6.62084 -11.9881 2.00544 -5.62905 -0.909541 -1.48368 -0.473726 -1.14561 -0.0409496 -0.000481729 -0.00298482 0.058599
 0.277978 1.04314 0.622723 1.14264 -8.51557 -9.19188 -0.174561 -0.472709 -1.25172 -0.743409 0.0943484 -0.120179 -0.180864 -0.0654888 0.031238 -0.0254587
 0.451752 0.772673 1.01932 0.649349 -10.9484 -2.04122 2.64013 -3.07221 1.45006 -0.742906 -0.454133 -0.187562 -0.108568 -0.146964 0.0053307 -0.0348436
 0.730631 0.739039 1.2996 1.06837 -29.4671 4.86919 -0.125324 1.49405 1.98801 -0.174465 0.571657 -0.422212 -0.310902 -0.0361754 -0.120272 0.00118419
 0.270971 1.47898 1.47758 0.98989 -7.66689 -12.3529 0.669346 -2.0103 0.0152059 -0.696979 -1.00109 -0.558145 0.450286 0.00760582 0.00487658 -0.0273534
 0.392893 0.503604 0.61992 1.38509 -7.67273 -8.38219 0.962005 3.49818 0.569944 0.124453 0.380874 -0.0467801 -0.155484 -0.0011686 -0.0552289 -0.0152979
 0.157457 0.597497 0.261161 0.776877 25.5194 -16.2477 1.6496 -0.410185 -1.23569 -1.54844 0.645218 -0.344453 0.0444637 -0.0385241 0.0121231 0.0278325
 1.06136 0.454555 0.46997 0.748849 17.2463 -2.31048 -0.714926 1.52503 1.43672 0.358476 0.459913 -0.248968 -0.189008 0.0876299 0.0589788 -0.0227374
 1.37528 0.154655 1.26176 0.350851 13.1189 3.42072 1.25096 -3.51308 0.67179 1.11976 1.14314 0.4571 0.238465 0.0238768 0.0209528 -0.00355814
 0.761461 0.568068 1.34164 0.959059 -17.1732 -0.373063 0.198957 0.123724 2.17933 0.135135 -0.67438 0.554478 -0.574531 0.0489456 0.011631 0.0114056
 0.614314 1.05716 0.163063 1.36406 -22.4179 3.26352 -4.98944 1.57796 -1.33586 -0.814315 -0.929225 -0.0250839 0.364009 0.0540923 0.0542951 -0.00798154
 0.123824 1.27437 1.18048 1.21131 -8.26597 -13.7031 0.291694 -1.30728 -1.86883 -0.336516 0.0614339 -0.185578 0.096956 0.121688 0.0141458 0.00969692
 1.28418 0.643744 1.14264 0.331231 5.996 12.0133 0.00644962 -2.49782 -0.477964 0.0810543 1.37547 -0.565856 -0.0984608 -0.0279207 -0.0173205 -0.0184517
 0.147648 0.898799 0.105606 0.701201 5.39207 -11.4507 3.23085 -0.290495 -1.51 -1.48384 1.97871 -0.551656 -0.0955158 0.225411 -0.011105 0.031642
 0.17007 0.9002 0.472773 0.586286 -1.51239 -5.22402 3.51772 0.749917 -2.14239 -0.408153 1.02024 -0.743626 0.234222 0.0614657 0.0423467 0.051383
 1.3977 0.350851 1.20851 0.603103 9.54198 1.92334 0.298701 -1.11302 1.34737 0.458803 1.91315 0.0425596 0.236403 -0.163373 -0.0386017 -0.0239699
 1.05295 0.277978 0.199499 1.26737 4.5013 1.71296 -4.23747 1.28119 -0.932509 -0.770148 1.52758 0.939632 -0.263424 -0.0864106 -0.0282075 0.0240326
 0.115415 0.286386 0.84975 0.988488 16.2493 -23.8516 2.74699 -0.917147 -1.12935 0.605888 1.29309 0.322645 0.503519 0.0744619 -0.0500869 0.0265133
 0.612913 1.08098 1.24775 0.182683 4.18383 4.68272 3.24446 -2.02762 -1.96295 -0.174869 -1.06501 0.617287 0.00900013 0.00136282 -0.0647967 -0.0142004
 0.18969 0.907207 0.636737 0.98008 8.5031 -16.0364 1.47867 2.08968 -1.54265 0.457809 -0.402917 -0.0785261 -0.0269498 -0.0163027 -0.00657008 0.0174765
 0.664765 1.27718 1.04595 0.258358 6.05546 3.20854 3.10061 -1.69816 -0.920818 -0.433272 -0.966304 0.213867 0.583273 -0.166787 0.0694035 -0.00933173
 1.07958 0.453153 0.350851 1.30801 -12.4306 5.91509 -4.71508 2.70517 -0.445127 0.753638 0.401684 -0.140565 -0.265403 -0.0719108 -0.0124482 0.0308899
 0.938038 0.734835 0.601702 1.41031 -9.35958 3.73215 -6.31507 0.0991885 -1.77643 -0.550227 -0.302807 0.19092 0.380127 -0.0882834 -0.0417962 -0.0313612
 1.40891 1.46777 1.06977 0.873574 12.7745 0.197492 -4.32965 -1.70236 0.445278 -0.258762 -0.374096 -0.10535 -0.358782 -0.160741 -0.092154 0.0114606
 1.04595 1.00531 0.723624 0.345245 8.68627 4.49286 1.36961 -0.401374 0.867275 0.718904 -0.9282 -0.477926 -0.0140877 0.00524563 0.00891598 0.0180006
 0.273774 0.713814 1.1034 0.851151 1.93315 -12.95 3.13897 -1.91244 0.674838 -0.729264 0.424709 0.0452021 -0.0602977 -0.0697847 0.0125573 0.023045
 0.224725 1.13143 1.45235 1.21692 -22.1239 -8.85842 1.00871 0.755306 -0.846326 0.235412 1.05647 -0.552049 -0.609884 0.00591792 0.0150384 0.0240592
 1.02352 0.33964 1.07257 1.21552 -6.83295 -3.02149 -1.77525 2.57356 1.15158 1.66686 0.430277 0.602643 -0.111306 -0.0414192 -0.106701 0.00585772
 0.775475 1.14404 0.757257 1.08939 7.86419 -4.78965 -0.125841 -0.452399 2.17481 -0.990143 -1.29556 -0.183508 0.291644 -0.020358 -0.00890152 -0.00596421
 1.11041 0.488188 0.251351 0.945045 -4.33966 6.38953 -3.6539 0.10999 -0.0498382 -0.996732 0.970244 0.158048 0.0225822 0.044435 -0.0166756 0.0335389
 0.975876 0.11962 0.541441 0.684384 12.6742 0.136232 -1.38476 -1.78532 -0.288094 -0.617915 0.427449 1.17285 0.677791 0.022644 0.0506909 0.0274849
 1.2029 0.276577 1.32062 1.4986 -20.4174 2.03794 -6.82111 -3.20617 -0.0731412 1.22106 0.720274 0.097602 0.496682 -0.0224558 0.0551153 -0.0347028
 0.453153 1.13283 1.301 0.534434 -6.43626 -5.98412 4.5197 -0.30434 1.8757 -0.124187 -0.627722 -0.147924 -0.0810516 -0.0226353 -0.0763591 -0.0299408
 0.158859 1.32763 0.280781 1.42152 -2.5022 -9.24263 -0.975936 3.95191 -3.88302 -0.454332 0.901976 -0.651995 0.126426 -0.117398 0.0142726 0.016802
 1.35005 0.994094 0.228929 0.228929 4.06402 16.1153 -0.784369 -1.2185 -2.07182 0.227068 0.804417 -0.336389 0.03953 0.0565336 -0.0462348 0.0156062
 1.0992 0.967467 0.939439 0.16026 -2.67663 16.5935 -0.0147261 -1.12973 -2.20793 0.99648 -0.444926 -0.802375 0.469677 -0.0727057 -0.0314037 -0.00460867
 0.994094 1.35005 0.880581 1.47477 -9.79199 2.04861 -5.85157 0.599257 -0.353175 0.581984 -1.48753 -0.156597 -0.0737882 -0.0494676 0.0791391 -0.00450686
 0.793694 0.781081 1.46637 0.464364 8.05197 1.86972 2.53867 -0.485388 1.31079 -0.389845 -0.924666 0.0364028 0.327904 0.200253 0.0391726 0.00278551
 1.49299 0.510611 1.14825 0.130831 7.82369 14.8744 -0.925138 -2.37594 -1.9206 2.52273 0.0398798 -0.800288 -0.0292874 -0.0299971 -0.0878529 -0.0336776
 0.576476 0.754454 0.873574 1.09079 -21.7704 -1.70101 -1.27018 0.190119 1.2641 0.185649 -0.545136 -0.519901 -0.104661 0.147865 -0.0754835 -0.0288848
 0.433534 0.762863 0.638138 0.151852 1.96785 3.76093 4.62202 -0.631089 -1.66379 0.819507 -1.75684 -0.205919 0.0269209 0.0710249 0.0373681 -0.0161653
 0.63954 0.137838 0.762863 1.18328 -20.5263 0.373543 -1.76173 0.806512 0.211364 -0.25613 0.617451 1.02147 0.734273 0.0703207 -0.0844662 -0.0235259
 0.973073 1.39489 1.27297 1.10621 -2.22876 0.0465273 -4.22911 -3.11988 -0.309648 -0.995517 -0.845616 0.370294 0.0915794 -0.0742294 -0.00790877 0.0457329
 1.18749 1.42292 0.981481 1.06697 12.0666 -0.52827 -4.46033 0.228108 -1.33824 -0.170855 -0.617803 0.44651 0.304536 -0.0526853 0.0359908 -0.00362075
 1.38929 1.21552 0.797898 0.223323 14.7672 11.5109 -0.69749 -1.80277 -1.7945 0.39215 -0.21868 0.0388006 -0.234711 -0.0365962 -0.0150569 -0.0184531
 0.196697 0.462963 1.37668 0.142042 -26.8328 0.744056 4.2079 -5.23752 -1.7465 2.2326 0.0504723 -0.335642 -0.432074 -0.113555 -0.0476288 0.00915319
 0.991291 1.1959 1.13704 1.32482 18.678 -11.0901 -5.54227 -1.78257 -0.563953 0.137841 -1.68298 1.00864 0.0834373 -0.122953 -0.000904457 0.00754472
 1.43834 1.35706 0.950651 1.41451 22.458 -6.48089 -7.81332 -0.676432 -1.31914 1.02293 -1.45628 0.391102 -0.559342 0.0208704 0.0589413 0.00670434
 0.465766 1.23934 0.973073 1.48318 -8.03399 -9.48553 -1.07303 3.40297 -0.390702 0.675636 -0.681016 0.412919 -0.198328 -0.147396 0.0013703 -0.0182739
 0.691391 0.139239 0.102803 1.1034 2.37833 -1.15916 0.870464 4.1839 0.475072 -1.07317 1.35424 1.10932 -0.124521 0.014249 -0.0290864 -0.00984736
 1.20991 0.748849 0.631131 0.984284 20.5882 -1.24866 -2.53656 1.63718 0.0493405 0.109824 -0.161103 -0.0683199 0.299122 -0.0958579 -0.0314357 -0.00495317
 0.76006 1.23654 1.06837 0.671772 5.2284 -3.85475 1.73149 1.5961 1.97271 -0.0532703 -1.40846 -0.175321 0.186993 0.0470064 -0.0136596 -0.0313945
 0.418118 1.0978 0.778278 0.77968 2.38569 -6.34061 3.70494 1.55728 0.508666 -1.16527 -0.247435 0.0082523 0.428829 -0.00650283 0.0208758 -0.0265824
 0.471371 0.128028 1.03754 1.13003 -31.5239 -3.31719 -0.864928 1.20923 0.569203 1.24823 -0.164409 0.525191 0.392978 0.0138998 0.0483773 -0.0120965
 0.568068 0.761461 0.341041 1.16366 -4.95369 -1.53137 -1.06083 4.16847 0.642007 -0.818735 -0.126888 -0.42382 0.0094966 0.0684867 -0.00124995 0.0206356
 0.33964 1.23794 0.104204 0.17988 -17.4528 8.43018 3.78118 -0.134959 -3.55059 -0.405355 -0.175398 -0.138698 -0.247944 -0.0801935 0.00606479 -0.0238797
 1.1959 0.991291 0.348048 1.21972 -13.8997 7.92598 -5.13418 2.60366 -0.989993 0.310282 0.937317 -0.368856 0.0327122 0.121222 0.0134233 0.0255788
 1.37107 1.27578 0.217718 0.996897 9.53867 5.16598 -3.77855 0.646583 -0.0683118 -1.0259 0.300922 -0.504879 -0.387317 0.0600762 0.0146218 -0.0038891
 0.182683 0.537237 0.725025 0.502202 22.7346 -20.3822 5.97495 -1.30937 0.395478 0.358418 0.51731 -0.02514 0.0441431 0.0921213 0.00834807 -0.000672921
 0.181281 0.67037 0.426527 0.46997 4.63115 -4.77455 4.80111 -1.39634 -1.11143 -0.754395 1.03051 -0.806522 0.130355 0.09508 0.0323897 0.0170901
 1.38088 1.44535 0.649349 0.792292 29.4169 -2.97356 -2.25483 0.0144444 -0.0331728 -0.049744 -0.228332 0.610022 -0.575726 0.0122158 -0.0344239 0.00923895
 0.412513 1.06557 1.18609 1.00951 -10.5437 -5.72288 2.01041 2.03032 0.342061 -0.204148 -0.206656 0.365731 -0.462583 -0.210079 0.0281223 0.00487392
 0.818919 1.45095 1.2043 0.24995 10.7142 3.87088 1.87042 -0.657555 -1.04053 0.00255796 -1.71587 0.0131017 0.668654 -0.115757 -0.0477358 0.0246311
 0.521822 1.2043 1.45095 0.318619 8.40718 2.24344 6.43461 -3.16374 1.15559 -1.30331 -1.01255 0.247273 0.116375 -0.037527 0.0352559 0.0165162
 1.48458 0.315816 0.925425 0.402703 22.3607 2.2691 -0.140882 -1.62888 1.16485 1.18276 0.321786 -0.0877921 -0.677491 0.0426373 0.00255596 -0.0418517
 0.785285 0.144845 0.654955 1.47758 -30.2004 4.28816 -3.45504 1.34163 -0.23613 0.916037 0.481064 0.555582 0.354493 -0.0526969 0.0677247 0.037145
 0.46016 0.296196 0.751652 0.290591 -12.9483 3.54225 7.54325 2.62834 0.0755481 1.69163 0.627348 0.328621 0.161121 0.0428162 0.0431755 -0.0225047
 0.221922 1.24635 1.13564 0.465766 -5.06533 -5.19158 4.72335 -1.43978 -1.16254 -0.433704 0.407137 -0.558386 -0.000552768 -0.0360756 0.105088 -0.00865944
 0.343844 1.40611 0.165866 0.324224 -2.0722 3.15171 2.55592 -2.89579 -2.2208 -2.14328 -0.311841 0.386638 -0.854098 -0.0490015 0.0959303 -0.0307569
 0.200901 0.430731 1.42853 1.05996 -0.50854 -18.4208 3.07028 0.940031 0.687466 0.810002 1.55987 -0.321967 0.153978 -0.0221974 -0.088759 0.0277822
 0.800701 0.667568 0.998298 0.381682 -0.86048 6.28037 2.37807 -0.880806 0.872769 0.0773308 -1.00084 0.0624044 0.315374 -0.0539207 0.0480472 0.00723818
 1.2982 0.108408 0.101401 0.647948 0.312874 12.0215 -0.659631 -1.34668 0.127373 -1.86727 3.63766 0.522702 -0.623018 0.0209151 0.0531524 -0.0156639
