# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.12242 -----------------
#dely    BF
0.050  0.2577  0.0046
0.150  0.2296  0.0042
0.250  0.1957  0.0038
0.350  0.1459  0.0031
0.450  0.1161  0.0027
0.550  0.0799  0.0021
0.650  0.0555  0.0018
0.750  0.0484  0.0018
0.850  0.0321  0.0014
0.950  0.0255  0.0014
1.050  0.0198  0.0014
1.150  0.0092  0.0009
1.250  0.0045  0.0006
1.350  0.0042  0.0008
1.450 -0.0000 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
