# ICODE=211, JCODE=-321
# SIGMA_QGP=0.8764, SIGMA_HAD=0.643541
# NSAMPLE=10000000, Tblast=81.9831, UPERPblast(x,y)=(0.6818,0.6818)
# SOVERUD=0.8132, QUARK_ENTROPY_RATIO=0.2966, BARYON_FUDGE=0.6877
# ------- normalization=0.0132867 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0187  0.0000  0.0069  0.0001  0.0117
0.150  0.0183  0.0000  0.0064  0.0004  0.0115
0.250  0.0174  0.0000  0.0057  0.0004  0.0113
0.350  0.0159  0.0000  0.0049  0.0004  0.0107
0.450  0.0146  0.0000  0.0050  0.0002  0.0095
0.550  0.0118  0.0000  0.0038 -0.0000  0.0080
0.650  0.0101  0.0000  0.0033 -0.0000  0.0069
0.750  0.0088  0.0000  0.0029  0.0002  0.0057
0.850  0.0063  0.0000  0.0020  0.0002  0.0041
0.950  0.0047  0.0000  0.0019  0.0001  0.0027
1.050  0.0032  0.0000  0.0013  0.0002  0.0017
1.150  0.0014  0.0000  0.0007  0.0001  0.0007
1.250  0.0010  0.0000  0.0006  0.0000  0.0003
1.350  0.0004  0.0000  0.0003  0.0000  0.0001
1.450  0.0002  0.0000  0.0002  0.0000  0.0000
1.550  0.0001  0.0000  0.0001  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000 -0.0000  0.0000
1.750 -0.0000 -0.0000  0.0000 -0.0000  0.0000
