# ICODE=321, JCODE=-2212
# SIGMA_QGP=0.8764, SIGMA_HAD=0.643541
# NSAMPLE=10000000, Tblast=81.9831, UPERPblast(x,y)=(0.6818,0.6818)
# SOVERUD=0.8132, QUARK_ENTROPY_RATIO=0.2966, BARYON_FUDGE=0.6877
# ------- normalization=0.010816 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0237  0.0002 -0.0464  0.0603  0.0098
0.150  0.0240  0.0002 -0.0409  0.0572  0.0077
0.250  0.0196  0.0002 -0.0390  0.0512  0.0074
0.350  0.0164  0.0002 -0.0345  0.0444  0.0065
0.450  0.0115  0.0001 -0.0298  0.0369  0.0044
0.550  0.0075  0.0001 -0.0243  0.0289  0.0029
0.650  0.0042  0.0001 -0.0193  0.0219  0.0016
0.750  0.0026  0.0000 -0.0150  0.0163  0.0013
0.850  0.0005  0.0000 -0.0112  0.0112  0.0005
0.950  0.0001  0.0000 -0.0076  0.0073  0.0004
1.050 -0.0001 -0.0000 -0.0047  0.0045  0.0001
1.150 -0.0010 -0.0000 -0.0032  0.0022  0.0000
1.250 -0.0004 -0.0000 -0.0014  0.0009  0.0000
1.350 -0.0004 -0.0000 -0.0008  0.0003  0.0000
1.450 -0.0000 -0.0000 -0.0001  0.0001  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
