# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.229035 -----------------
#dely    BF    dB     BFVar
0.050  0.2891  0.0002  0.0026
0.150  0.2709  0.0002  0.0028
0.250  0.2513  0.0002  0.0025
0.350  0.2309  0.0002  0.0023
0.450  0.2096  0.0001  0.0026
0.550  0.1885  0.0001  0.0019
0.650  0.1658  0.0001  0.0019
0.750  0.1454  0.0001  0.0026
0.850  0.1235  0.0001  0.0019
0.950  0.1039  0.0001  0.0022
1.050  0.0858  0.0001  0.0020
1.150  0.0687  0.0001  0.0009
1.250  0.0536  0.0001  0.0012
1.350  0.0405  0.0001  0.0009
1.450  0.0294  0.0000  0.0006
1.550  0.0192  0.0000  0.0007
1.650  0.0110  0.0000  0.0005
1.750  0.0033  0.0000  0.0004
