# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.150029 -----------------
#dely    BF    dB     BFVar
0.050  0.1925  0.0001  0.0029
0.150  0.1792  0.0001  0.0033
0.250  0.1659  0.0001  0.0017
0.350  0.1513  0.0001  0.0029
0.450  0.1392  0.0001  0.0033
0.550  0.1213  0.0001  0.0019
0.650  0.1081  0.0001  0.0016
0.750  0.0951  0.0001  0.0018
0.850  0.0803  0.0001  0.0018
0.950  0.0676  0.0001  0.0014
1.050  0.0558  0.0001  0.0011
1.150  0.0437  0.0000  0.0014
1.250  0.0349  0.0000  0.0009
1.350  0.0255  0.0000  0.0012
1.450  0.0183  0.0000  0.0006
1.550  0.0122  0.0000  0.0005
1.650  0.0071  0.0000  0.0008
1.750  0.0021  0.0000  0.0002
