# ICODE=211, JCODE=-211
# SIGMA_QGP=1.1274, SIGMA_HAD=0.691434
# NSAMPLE=10000000, Tblast=75.2477, UPERPblast(x,y)=(0.7597,0.7597)
# SOVERUD=0.9588, QUARK_ENTROPY_RATIO=0.1763, BARYON_FUDGE=0.6621
# ------- normalization=0.212904 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.3012  0.0003  0.0496  0.0780  0.1735
0.150  0.2820  0.0003  0.0471  0.0732  0.1617
0.250  0.2594  0.0003  0.0432  0.0662  0.1500
0.350  0.2371  0.0003  0.0404  0.0599  0.1368
0.450  0.2103  0.0002  0.0354  0.0525  0.1224
0.550  0.1849  0.0002  0.0314  0.0454  0.1081
0.650  0.1586  0.0002  0.0282  0.0381  0.0923
0.750  0.1312  0.0002  0.0241  0.0314  0.0757
0.850  0.1057  0.0002  0.0203  0.0254  0.0600
0.950  0.0832  0.0002  0.0174  0.0197  0.0461
1.050  0.0621  0.0001  0.0138  0.0149  0.0334
1.150  0.0445  0.0001  0.0105  0.0107  0.0233
1.250  0.0308  0.0001  0.0080  0.0075  0.0153
1.350  0.0194  0.0001  0.0055  0.0048  0.0090
1.450  0.0116  0.0001  0.0037  0.0028  0.0051
1.550  0.0054  0.0000  0.0019  0.0013  0.0021
1.650  0.0016  0.0000  0.0007  0.0005  0.0005
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
