# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0811862 -----------------
#dely    BF
0.050  0.1321  0.0059
0.150  0.0873  0.0039
0.250  0.1723  0.0078
0.350  0.0778  0.0039
0.450  0.0959  0.0050
0.550  0.0330  0.0019
0.650  0.0784  0.0049
0.750  0.0356  0.0025
0.850  0.0344  0.0027
0.950  0.0360  0.0034
1.050 -0.0086 -0.0009
1.150  0.0176  0.0023
1.250  0.0015  0.0003
1.350  0.0173  0.0034
1.450  0.0013  0.0006
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
