# ICODE=211, JCODE=-321
# SIGMA_QGP=1.206, SIGMA_HAD=0.555966
# NSAMPLE=10000000, Tblast=85.9241, UPERPblast(x,y)=(0.7564,0.7564)
# SOVERUD=0.7835, QUARK_ENTROPY_RATIO=0.1986, BARYON_FUDGE=0.6905
# ------- normalization=0.0129879 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0186  0.0000  0.0035  0.0033  0.0118
0.150  0.0177  0.0000  0.0032  0.0032  0.0113
0.250  0.0170  0.0000  0.0030  0.0027  0.0113
0.350  0.0160  0.0000  0.0029  0.0026  0.0105
0.450  0.0140  0.0000  0.0024  0.0022  0.0093
0.550  0.0121  0.0000  0.0022  0.0017  0.0082
0.650  0.0100  0.0000  0.0019  0.0014  0.0067
0.750  0.0081  0.0000  0.0013  0.0012  0.0056
0.850  0.0061  0.0000  0.0011  0.0009  0.0041
0.950  0.0045  0.0000  0.0012  0.0006  0.0027
1.050  0.0028  0.0000  0.0010  0.0003  0.0015
1.150  0.0015  0.0000  0.0005  0.0003  0.0007
1.250  0.0008  0.0000  0.0003  0.0002  0.0003
1.350  0.0004  0.0000  0.0002  0.0001  0.0001
1.450  0.0002  0.0000  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
