# ICODE=211, JCODE=-211
# SIGMA_QGP=1.206, SIGMA_HAD=0.555966
# NSAMPLE=10000000, Tblast=85.9241, UPERPblast(x,y)=(0.7564,0.7564)
# SOVERUD=0.7835, QUARK_ENTROPY_RATIO=0.1986, BARYON_FUDGE=0.6905
# ------- normalization=0.210978 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.2990  0.0003  0.0566  0.0716  0.1708
0.150  0.2804  0.0003  0.0527  0.0663  0.1614
0.250  0.2581  0.0003  0.0487  0.0600  0.1494
0.350  0.2345  0.0003  0.0446  0.0538  0.1361
0.450  0.2093  0.0002  0.0403  0.0472  0.1218
0.550  0.1815  0.0002  0.0354  0.0396  0.1065
0.650  0.1567  0.0002  0.0317  0.0335  0.0915
0.750  0.1296  0.0002  0.0276  0.0271  0.0749
0.850  0.1048  0.0002  0.0240  0.0211  0.0597
0.950  0.0814  0.0002  0.0194  0.0162  0.0459
1.050  0.0616  0.0001  0.0165  0.0121  0.0330
1.150  0.0439  0.0001  0.0125  0.0086  0.0228
1.250  0.0302  0.0001  0.0098  0.0058  0.0147
1.350  0.0198  0.0001  0.0074  0.0036  0.0088
1.450  0.0114  0.0001  0.0047  0.0020  0.0047
1.550  0.0058  0.0000  0.0027  0.0010  0.0021
1.650  0.0017  0.0000  0.0009  0.0003  0.0004
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
