# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0563954 -----------------
#dely    BF
0.050  0.0828  0.0039
0.150  0.0863  0.0042
0.250  0.0814  0.0040
0.350  0.0700  0.0038
0.450  0.0580  0.0034
0.550  0.0404  0.0026
0.650  0.0393  0.0028
0.750  0.0343  0.0026
0.850  0.0261  0.0024
0.950  0.0219  0.0021
1.050  0.0100  0.0013
1.150  0.0055  0.0010
1.250  0.0059  0.0012
1.350  0.0021  0.0005
1.450 -0.0002 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
