# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.271781 -----------------
#dely    BF
0.050  0.4822  0.0006
0.150  0.4443  0.0005
0.250  0.3884  0.0005
0.350  0.3427  0.0005
0.450  0.2844  0.0004
0.550  0.2263  0.0003
0.650  0.1755  0.0003
0.750  0.1313  0.0002
0.850  0.0936  0.0002
0.950  0.0641  0.0001
1.050  0.0413  0.0001
1.150  0.0234  0.0001
1.250  0.0124  0.0000
1.350  0.0061  0.0000
1.450  0.0018  0.0000
1.550  0.0000  0.0000
1.650 -0.0000 -0.0000
1.750 -0.0000 -0.0000
