0.050  -0.007  -0.008  -0.012   0.015 
0.150  -0.001  -0.006  -0.000  -0.007 
0.250  -0.012   0.011  -0.007  -0.009 
0.350   0.011   0.009  -0.013  -0.012 
0.450   0.006  -0.004   0.004   0.028 
0.550  -0.011  -0.003  -0.000  -0.014 
0.650  -0.016   0.012  -0.006  -0.005 
0.750   0.002  -0.009   0.001  -0.003 
0.850   0.003  -0.011   0.003   0.014 
0.950  -0.010   0.005   0.001   0.011 
1.050  -0.002  -0.012  -0.005  -0.015 
1.150   0.004  -0.020  -0.004  -0.008 
1.250   0.024  -0.002   0.009  -0.016 
1.350  -0.014  -0.005   0.001   0.014 
1.450   0.004  -0.013   0.000  -0.011 
1.550   0.000  -0.007  -0.006  -0.006 
1.650   0.005   0.005  -0.003  -0.005 
1.750  -0.022  -0.011   0.002  -0.024 
1.850  -0.016  -0.011   0.003  -0.002 
1.950  -0.003   0.015  -0.006  -0.033 
2.050   0.002  -0.002   0.020  -0.001 
2.150  -0.012  -0.006   0.010  -0.017 
2.250  -0.011   0.032   0.002   0.024 
2.350   0.023   0.006  -0.014   0.003 
2.450   0.004  -0.018   0.015   0.014 
2.550   0.009   0.031  -0.008   0.012 
2.650   0.007   0.016  -0.028  -0.000 
2.750   0.004  -0.003  -0.015  -0.001 
2.850   0.024  -0.006  -0.021  -0.057 
2.950   0.012   0.016   0.015   0.026 
3.050  -0.022  -0.069   0.036   0.017 
3.150  -0.049   0.036   0.011   0.128 
3.250  -0.005   0.049  -0.007   0.002 
3.350   0.053  -0.088   0.024  -0.015 
3.450   0.044   0.145  -0.059  -0.042 
