0.050   0.314   0.059   0.016   0.022 
0.150   0.210   0.107  -0.071  -0.030 
0.250   0.120   0.065  -0.026  -0.005 
0.350   0.026   0.056  -0.003  -0.001 
0.450   0.012   0.025   0.037  -0.007 
0.550  -0.010   0.007   0.009   0.010 
0.650  -0.122  -0.005  -0.097   0.052 
0.750  -0.084  -0.071   0.020  -0.027 
0.850  -0.120  -0.060   0.008  -0.087 
0.950  -0.153  -0.071   0.098   0.022 
1.050  -0.113  -0.135  -0.063  -0.005 
1.150  -0.153  -0.071  -0.025  -0.024 
1.250  -0.157  -0.083   0.026   0.063 
1.350  -0.147  -0.095   0.010  -0.018 
1.450  -0.134  -0.070   0.008  -0.041 
1.550  -0.118  -0.104  -0.070   0.003 
1.650  -0.090  -0.105  -0.038   0.022 
1.750  -0.031  -0.022   0.112   0.034 
1.850  -0.047   0.012  -0.011  -0.058 
1.950   0.068  -0.017  -0.002   0.009 
2.050   0.038   0.071  -0.029  -0.055 
2.150   0.079   0.053   0.039  -0.038 
2.250   0.113   0.127  -0.009  -0.012 
2.350  -0.013   0.120  -0.001   0.022 
2.450   0.047   0.173  -0.052  -0.037 
2.550   0.101   0.109  -0.014  -0.110 
2.650   0.010   0.105  -0.023  -0.106 
2.750   0.117   0.130   0.059   0.047 
2.850   0.043  -0.138   0.001   0.043 
2.950   0.324   0.121   0.007   0.112 
3.050   0.592  -0.175   0.060   0.078 
3.150   0.252   0.061  -0.059  -0.085 
3.250  -0.242  -0.176   0.001   0.236 
3.350  -1.766  -0.671  -0.075   0.295 
3.450  -2.129  -1.411   0.132   0.999 
