# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.230373 -----------------
#dely    BF
0.050  0.3223  0.0019
0.150  0.2877  0.0018
0.250  0.2752  0.0018
0.350  0.2489  0.0017
0.450  0.2068  0.0015
0.550  0.2066  0.0016
0.650  0.1785  0.0015
0.750  0.1395  0.0013
0.850  0.1155  0.0012
0.950  0.0876  0.0010
1.050  0.0690  0.0009
1.150  0.0521  0.0008
1.250  0.0498  0.0009
1.350  0.0283  0.0006
1.450  0.0195  0.0005
1.550  0.0108  0.0003
1.650  0.0057  0.0003
1.750 -0.0000 -0.0000
