# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.148806 -----------------
#dely    BF
0.050 -0.5126 -0.0201
0.150 -0.3724 -0.0155
0.250 -0.2947 -0.0135
0.350 -0.1969 -0.0097
0.450 -0.2206 -0.0113
0.550 -0.0398 -0.0024
0.650  0.0060  0.0004
0.750  0.0159  0.0013
0.850  0.0086  0.0008
0.950  0.0309  0.0032
1.050  0.0418  0.0051
1.150  0.0273  0.0040
1.250  0.0076  0.0014
1.350  0.0076  0.0020
1.450  0.0031  0.0016
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
