# ICODE=321, JCODE=-321
# SIGMA_QGP=1, SIGMA_HAD=0.333333
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.0592801 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.31323 0.0119023 0.0825 0.263385 0.334491 -0.041764 0.0205023
  0.25 0.311863 0.0126741 0.0768 0.246262 0.330136 -0.0389829 0.0207097
  0.35 0.305263 0.0135356 0.0689 0.225707 0.321656 -0.0354442 0.0190512
  0.45 0.299403 0.0147071 0.061 0.203739 0.312164 -0.0314127 0.0186513
  0.55 0.290462 0.0160221 0.0527 0.181435 0.299832 -0.0270069 0.0176372
  0.65 0.277883 0.0175644 0.044 0.15834 0.284199 -0.0233674 0.0170519
  0.75 0.267461 0.019778 0.0362 0.135347 0.271155 -0.018471 0.0155157
  0.85 0.250918 0.0222677 0.0283 0.112786 0.250918 -0.0141862 0.0141862
  0.95 0.234742 0.0260185 0.0212 0.090312 0.233635 -0.0110727 0.01218
  1.05 0.220215 0.0321512 0.0151 0.0685692 0.217299 -0.00875028 0.011667
  1.15 0.197294 0.0410282 0.0095 0.0481515 0.195217 -0.00623034 0.00830711
  1.25 0.183093 0.0609526 0.0055 0.0300394 0.179764 -0.00332896 0.00665792
  1.35 0.164854 0.104528 0.0026 0.0157715 0.164854 -0 0
