# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.912082 -----------------
#dely    BF
0.050 -0.1419 -0.0008
0.150 -0.1336 -0.0008
0.250 -0.1460 -0.0009
0.350 -0.1973 -0.0012
0.450 -0.2336 -0.0014
0.550 -0.1871 -0.0012
0.650 -0.2386 -0.0015
0.750 -0.2959 -0.0019
0.850 -0.3894 -0.0025
0.950 -0.3607 -0.0024
1.050 -0.3866 -0.0026
1.150 -0.4545 -0.0031
1.250 -0.4408 -0.0031
1.350 -0.4371 -0.0031
1.450 -0.4690 -0.0034
1.550 -0.4533 -0.0034
1.650 -0.4631 -0.0035
1.750 -0.4497 -0.0035
1.850 -0.4150 -0.0033
1.950 -0.3805 -0.0030
2.050 -0.3778 -0.0031
2.150 -0.3325 -0.0028
2.250 -0.3102 -0.0027
2.350 -0.2404 -0.0021
2.450 -0.2030 -0.0018
2.550 -0.1850 -0.0017
2.650 -0.1313 -0.0012
2.750 -0.0913 -0.0009
2.850 -0.0399 -0.0004
2.950  0.0137  0.0001
3.050  0.0553  0.0006
3.150  0.1605  0.0017
3.250  0.1101  0.0012
3.350  0.1761  0.0019
3.450  0.2466  0.0028
3.550  0.2476  0.0029
3.650  0.2855  0.0034
3.750  0.3810  0.0046
3.850  0.3243  0.0040
3.950  0.3302  0.0042
4.050  0.3820  0.0050
4.150  0.4191  0.0056
4.250  0.4620  0.0062
4.350  0.4293  0.0060
4.450  0.3608  0.0052
4.550  0.4820  0.0071
4.650  0.4027  0.0060
4.750  0.4493  0.0069
4.850  0.5544  0.0090
4.950  0.5090  0.0084
5.050  0.4032  0.0068
5.150  0.4412  0.0075
5.250  0.5568  0.0097
5.350  0.3573  0.0065
5.450  0.3928  0.0073
5.550  0.4024  0.0076
5.650  0.4555  0.0090
5.750  0.3767  0.0075
5.850  0.3911  0.0081
5.950  0.3150  0.0066
6.050  0.3561  0.0077
6.150  0.2644  0.0059
6.250  0.3017  0.0069
6.350  0.2912  0.0068
6.450  0.3170  0.0075
6.550  0.2267  0.0056
6.650  0.2645  0.0068
6.750  0.2708  0.0071
6.850  0.3757  0.0098
6.950  0.2895  0.0077
7.050  0.2779  0.0078
7.150  0.2310  0.0067
7.250  0.2281  0.0067
7.350  0.1963  0.0060
7.450  0.1814  0.0056
7.550  0.1910  0.0061
7.650  0.1888  0.0064
7.750  0.1212  0.0041
7.850  0.2233  0.0078
7.950  0.1566  0.0055
8.050  0.1600  0.0057
8.150  0.0990  0.0038
8.250  0.1642  0.0065
8.350  0.0785  0.0030
8.450  0.0777  0.0032
8.550  0.1504  0.0062
8.650  0.0585  0.0025
8.750  0.1189  0.0052
8.850  0.0530  0.0024
8.950  0.1748  0.0080
9.050  0.1097  0.0054
9.150  0.1735  0.0083
9.250  0.1005  0.0052
9.350  0.1375  0.0072
9.450  0.0287  0.0015
9.550  0.0728  0.0040
9.650  0.0592  0.0035
9.750  0.0275  0.0015
9.850  0.1418  0.0091
9.950  0.0081  0.0005
10.050  0.1048  0.0065
10.150 -0.0351 -0.0022
10.250  0.0858  0.0058
10.350 -0.0426 -0.0029
10.450  0.0533  0.0039
10.550  0.0533  0.0040
10.650  0.1219  0.0087
10.750 -0.0029 -0.0002
10.850  0.0622  0.0049
10.950 -0.0104 -0.0008
11.050  0.0576  0.0049
11.150  0.0025  0.0002
11.250  0.0009  0.0001
11.350 -0.0614 -0.0059
11.450 -0.0745 -0.0079
11.550  0.0347  0.0038
11.650  0.0241  0.0024
11.750  0.0351  0.0036
11.850  0.0162  0.0018
11.950 -1.0132 -0.0000
