# ICODE=211, JCODE=-2212
# SIGMA_QGP=0.9218, SIGMA_HAD=0.607651
# NSAMPLE=10000000, Tblast=101.37, UPERPblast(x,y)=(0.7388,0.7388)
# SOVERUD=0.9533, QUARK_ENTROPY_RATIO=0.2553, BARYON_FUDGE=0.603
# ------- normalization=0.00468644 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0108  0.0000  0.0017  0.0029  0.0063
0.150  0.0111  0.0000  0.0024  0.0033  0.0054
0.250  0.0080  0.0000  0.0018  0.0027  0.0035
0.350  0.0048  0.0000  0.0011  0.0022  0.0015
0.450  0.0027  0.0000  0.0013  0.0019 -0.0005
0.550  0.0017  0.0000  0.0006  0.0016 -0.0005
0.650  0.0021  0.0000  0.0009  0.0015 -0.0003
0.750  0.0014  0.0000  0.0005  0.0011 -0.0002
0.850  0.0015  0.0000  0.0006  0.0008  0.0001
0.950  0.0011  0.0000  0.0004  0.0004  0.0002
1.050  0.0003  0.0000 -0.0002  0.0003  0.0002
1.150  0.0007  0.0000  0.0002  0.0004  0.0002
1.250  0.0002  0.0000  0.0001  0.0001  0.0000
1.350  0.0003  0.0000  0.0002  0.0001  0.0000
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
