# ICODE=211, JCODE=-321
# SIGMA_QGP=0.9218, SIGMA_HAD=0.607651
# NSAMPLE=10000000, Tblast=101.37, UPERPblast(x,y)=(0.7388,0.7388)
# SOVERUD=0.9533, QUARK_ENTROPY_RATIO=0.2553, BARYON_FUDGE=0.603
# ------- normalization=0.0131774 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0186  0.0000  0.0054  0.0014  0.0118
0.150  0.0178  0.0000  0.0054  0.0011  0.0114
0.250  0.0170  0.0000  0.0047  0.0015  0.0108
0.350  0.0158  0.0000  0.0041  0.0011  0.0105
0.450  0.0144  0.0000  0.0038  0.0012  0.0094
0.550  0.0124  0.0000  0.0037  0.0008  0.0078
0.650  0.0103  0.0000  0.0027  0.0008  0.0067
0.750  0.0087  0.0000  0.0025  0.0007  0.0056
0.850  0.0064  0.0000  0.0019  0.0004  0.0041
0.950  0.0042  0.0000  0.0012  0.0003  0.0027
1.050  0.0027  0.0000  0.0010  0.0001  0.0015
1.150  0.0018  0.0000  0.0009  0.0002  0.0007
1.250  0.0011  0.0000  0.0007  0.0001  0.0002
1.350  0.0003  0.0000  0.0002  0.0001  0.0001
1.450  0.0001  0.0000  0.0000  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
