# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0339183 -----------------
#dely    BF    dB     BFVar
0.050  0.0491  0.0003  0.0037
0.150  0.0475  0.0003  0.0060
0.250  0.0454  0.0003  0.0031
0.350  0.0436  0.0003  0.0040
0.450  0.0389  0.0003  0.0024
0.550  0.0302  0.0002  0.0024
0.650  0.0268  0.0002  0.0016
0.750  0.0210  0.0002  0.0019
0.850  0.0158  0.0002  0.0010
0.950  0.0103  0.0001  0.0006
1.050  0.0059  0.0001  0.0007
1.150  0.0030  0.0001  0.0006
1.250  0.0011  0.0000  0.0003
1.350  0.0004  0.0000  0.0002
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
